0,1,2,3,4,5,6,7,8,9,10,11
-15.227007389068604,-15.853949069976807,-15.385854721069336,-15.826063632965088,-15.580752849578857,-15.055037021636963,,,,,,
-15.429159164428711,-15.096491813659668,-15.852724075317383,-16.04407501220703,-16.053433895111084,-15.449626922607422,-15.399899959564209,,,,,
-14.612370491027832,-14.58245849609375,-15.670287132263184,-15.887158393859863,-15.972536563873291,,,,,,,
-16.024057865142822,-15.731329917907715,-15.973095893859863,-15.581973552703857,-15.55927324295044,,,,,,,
-15.777987480163574,-15.983139991760254,-15.55944299697876,-15.693336009979248,-15.62041425704956,-14.599064350128174,,,,,,
-15.301473617553711,-15.014978885650635,-15.337830543518066,-15.581759929656982,-15.452897548675537,-15.718695163726807,-15.386780261993408,-15.708187580108643,,,,
-15.831865310668945,-15.27663516998291,-15.054482460021973,-15.47601318359375,-15.874913215637207,-15.323285579681396,-15.452486991882324,,,,,
-15.425323009490967,-15.423569679260254,-15.12474775314331,,,,,,,,,
-15.42851972579956,-15.841862678527832,-16.19253635406494,-15.879469394683838,-15.132275104522705,-16.042405128479004,-15.5142240524292,,,,,
-15.125433921813965,-15.328371524810791,-15.296544075012207,-16.038758277893066,-15.666157245635986,-15.937286853790283,,,,,,
-15.132020950317383,-15.973749160766602,-15.290804386138916,-15.865669250488281,-16.078368186950684,-15.829134464263916,-15.938700675964355,,,,,
-15.807249546051025,-16.015058040618896,-15.85335922241211,-15.892695903778076,-15.257061958312988,,,,,,,
-15.174693584442139,-15.930628776550293,-15.686824321746826,-15.078171253204346,-15.175412654876709,-15.774497985839844,-15.663493156433105,-15.517974376678467,,,,
-15.41723108291626,-15.952159881591797,-16.06503963470459,-15.867669105529785,-15.773964881896973,-15.371788501739502,-15.12817096710205,-15.671855449676514,,,,
-16.037240028381348,-15.11710262298584,,,,,,,,,,
-15.426218032836914,-15.683125972747803,-16.15702247619629,-15.546351909637451,-15.340844631195068,,,,,,,
-16.017895698547363,-15.57534122467041,-15.333593845367432,-15.840954780578613,-14.986773490905762,,,,,,,
-15.799002647399902,-15.743874073028564,-15.108766555786133,-15.307573318481445,-15.691905498504639,-15.451083660125732,-15.884716510772705,,,,,
-15.135087490081787,-15.500951766967773,-15.51984453201294,-14.964629650115967,,,,,,,,
-14.939577579498291,,,,,,,,,,,
-15.239992618560791,-15.396201610565186,-15.844513416290283,,,,,,,,,
-15.890820980072021,-16.148999214172363,-15.176011085510254,-14.645516395568848,,,,,,,,
-15.29264211654663,-15.639600276947021,-15.703728199005127,-15.740636825561523,-15.621570110321045,-15.70816707611084,,,,,,
-15.383283138275146,-15.535406589508057,-15.54599666595459,-15.75259017944336,-15.988471031188965,-16.06934356689453,-15.269772052764893,-15.331719875335693,-15.658952236175537,,,
-15.052881717681885,-15.872203350067139,-15.201501846313477,-15.470448970794678,-15.664832592010498,-15.292272090911865,-15.886995315551758,-15.385085582733154,,,,
-14.75019645690918,-15.377044677734375,-14.926892757415771,-14.836575031280518,-15.839555740356445,-15.574664115905762,,,,,,
-16.183197021484375,-15.069404602050781,-15.390414237976074,-15.017227172851562,-16.123005867004395,-15.049682140350342,,,,,,
-15.886614799499512,-15.421994686126709,,,,,,,,,,
-14.559651851654053,-14.960462093353271,-15.508654594421387,-14.997710227966309,,,,,,,,
-15.127323150634766,-16.136303901672363,-15.78178882598877,-14.608238697052002,-15.504459381103516,-15.520405292510986,-15.65029764175415,,,,,
-15.437294483184814,-16.063684463500977,-16.18218421936035,,,,,,,,,
-15.623792171478271,-15.516736030578613,-14.986131191253662,-15.791906833648682,-15.00958776473999,-15.517076015472412,-15.794824123382568,-16.11348056793213,,,,
-16.053491592407227,-15.668389797210693,-15.51876163482666,-15.1920747756958,-15.489696979522705,-15.197120666503906,,,,,,
-15.489112377166748,-15.247961044311523,-15.263811111450195,,,,,,,,,
-15.866899967193604,-15.23155164718628,-15.197771072387695,-16.175711631774902,-15.740217685699463,-15.268491744995117,,,,,,
-15.365356922149658,-15.341060638427734,-15.40870475769043,,,,,,,,,
-15.638533592224121,-15.731603145599365,-15.156468391418457,-15.69705867767334,,,,,,,,
-15.890267848968506,-15.451688766479492,-15.271992206573486,,,,,,,,,
-16.052005767822266,-15.07345962524414,-15.623960018157959,-16.160624504089355,-15.12152624130249,-15.61437177658081,-15.082767963409424,,,,,
-15.888117790222168,-15.47652816772461,-15.366682529449463,-15.504668235778809,,,,,,,,
-15.864378929138184,-15.631622314453125,-15.073680400848389,-14.915501594543457,-14.789223670959473,-15.53676700592041,,,,,,
-15.422087669372559,-15.218456745147705,-14.961530685424805,,,,,,,,,
-14.918798923492432,-16.086265563964844,-15.223530769348145,,,,,,,,,
-15.717011451721191,-15.467386245727539,-15.954731464385986,-15.301016807556152,-15.839518547058105,,,,,,,
-15.80655574798584,,,,,,,,,,,
-15.78865385055542,-15.598461151123047,-15.492063522338867,,,,,,,,,
-15.598642349243164,-15.082955360412598,-15.087996482849121,-15.41913652420044,-15.700604915618896,-15.268613815307617,-15.327276229858398,,,,,
-14.908072471618652,-14.954378128051758,-15.996446132659912,-15.247545719146729,-15.621146202087402,-14.520945072174072,,,,,,
-15.287009716033936,-15.524682521820068,-15.283731460571289,-16.194162368774414,-15.762322902679443,,,,,,,
-15.05724573135376,-15.723019123077393,-15.469733715057373,-15.309154510498047,,,,,,,,
-15.785937786102295,-15.745841026306152,-15.46377944946289,-15.5664963722229,-15.858262062072754,,,,,,,
-14.993569374084473,-15.528155326843262,,,,,,,,,,
-15.81683874130249,-15.207371711730957,-16.08062744140625,,,,,,,,,
-15.424805641174316,-16.18218421936035,-15.842275619506836,-15.421319961547852,,,,,,,,
-15.65243148803711,-15.503999710083008,,,,,,,,,,
-16.140809059143066,-15.271799564361572,-15.670973777770996,-15.274639129638672,-15.305433750152588,-15.61063289642334,-14.800432682037354,,,,,
-16.04189109802246,-15.44388723373413,-16.221446990966797,-15.942488670349121,-15.688750267028809,-15.203359603881836,-15.859892845153809,-15.151844024658203,-15.872161388397217,-15.163989067077637,,
-16.062832832336426,-15.539659976959229,-15.490153789520264,,,,,,,,,
-15.103494644165039,-14.791538715362549,,,,,,,,,,
-14.999833106994629,-15.17969274520874,-15.304901599884033,,,,,,,,,
-15.417272090911865,-16.18218421936035,-15.41849422454834,-15.888772964477539,,,,,,,,
-15.136653423309326,-15.389366626739502,-16.209593772888184,-15.390954494476318,-15.876005172729492,-15.7099928855896,-15.71968698501587,-15.961456298828125,-16.034480094909668,-15.73014783859253,,
-15.122459411621094,-16.21939468383789,-14.96803092956543,-14.839560985565186,,,,,,,,
-15.285109043121338,-15.399920463562012,-16.100181579589844,-15.913588047027588,-15.880499839782715,-15.537319660186768,-15.581329822540283,,,,,
-15.78806734085083,-15.853766441345215,,,,,,,,,,
-15.85566234588623,-16.12056827545166,-15.373157501220703,-16.042792320251465,-15.449634552001953,-15.514321327209473,-15.301939964294434,,,,,
-15.431275844573975,-15.201534271240234,-14.958622455596924,-15.480398654937744,-15.6090087890625,-15.504712581634521,,,,,,
-15.849677562713623,-15.788654804229736,-15.029950141906738,,,,,,,,,
-15.634244918823242,-15.687346935272217,-15.628875255584717,,,,,,,,,
-15.601391315460205,-15.351272583007812,-15.393892288208008,,,,,,,,,
-15.76717233657837,-15.563390731811523,-15.563068389892578,-15.439315795898438,,,,,,,,
-14.57648515701294,-15.77915906906128,-15.488814353942871,-15.29433298110962,,,,,,,,
-14.938082218170166,-15.409290790557861,-16.180877685546875,-15.632190704345703,,,,,,,,
-15.080472469329834,-16.18315601348877,-14.859508037567139,-16.016833305358887,-15.403844833374023,-15.605973720550537,-15.742007732391357,,,,,
-15.237342357635498,-16.015241146087646,-14.872120380401611,-15.523205280303955,,,,,,,,
-14.80588960647583,-15.287240505218506,-15.238613605499268,-15.823378562927246,-15.700029373168945,-15.606876850128174,-14.993927001953125,-15.697815418243408,-15.877785205841064,,,
-15.781631469726562,-15.430164813995361,,,,,,,,,,
-16.21939468383789,-16.030512809753418,-15.783462047576904,-15.871947288513184,-15.975951671600342,-15.542240619659424,,,,,,
-16.07409381866455,-15.370763778686523,-14.93612289428711,-15.464157581329346,,,,,,,,
-16.196463584899902,-15.315876483917236,-15.071732997894287,-15.528497695922852,-15.42851972579956,,,,,,,
-14.93700885772705,-15.294042110443115,-15.499598026275635,-15.438244342803955,-16.062854766845703,-16.114835739135742,-15.281222343444824,-15.230655670166016,,,,
-15.697399139404297,-15.424835681915283,-16.066472053527832,-15.587149143218994,,,,,,,,
-15.013557434082031,-15.64829158782959,-16.212224006652832,,,,,,,,,
-15.140181541442871,-15.37605094909668,-15.315046787261963,-15.010730743408203,-14.771466732025146,-14.924553871154785,,,,,,
-15.382746696472168,-15.41893482208252,-15.690649032592773,,,,,,,,,
-15.323617935180664,-15.2581467628479,-15.17969799041748,-15.748695850372314,-15.068277835845947,,,,,,,
-14.500917911529541,-15.106744766235352,-15.328276634216309,-15.576818466186523,-14.954316139221191,,,,,,,
-16.122929573059082,-16.21939468383789,-15.40122938156128,-14.925111770629883,-15.433547496795654,-15.42654275894165,-15.373403549194336,,,,,
-15.40564250946045,-15.264840602874756,-14.817963123321533,-15.309141635894775,,,,,,,,
-15.243136405944824,-15.36298656463623,-15.750794887542725,-15.800289630889893,-15.342003345489502,-15.52936601638794,-15.884265422821045,,,,,
-15.581598281860352,-15.734477519989014,-15.345587253570557,-15.209174633026123,,,,,,,,
-16.060861587524414,-15.697542667388916,-15.896983623504639,-15.637389183044434,-15.224150657653809,,,,,,,
-15.819632053375244,-15.071219444274902,-15.726481437683105,-16.21674633026123,-15.36786937713623,-15.453065395355225,-15.36491584777832,,,,,
-15.699306964874268,-15.327573299407959,-15.465413093566895,-15.18113899230957,,,,,,,,
-15.734281539916992,-16.220450401306152,-15.697484493255615,-15.81226634979248,-14.966439723968506,,,,,,,
-15.10633134841919,-15.829603672027588,-16.05046272277832,,,,,,,,,
-16.001965522766113,-14.929686069488525,-16.118074417114258,,,,,,,,,
-14.854044437408447,-15.756969928741455,-15.10385274887085,,,,,,,,,
-16.154516220092773,-15.368496894836426,-15.85159683227539,-15.694279193878174,,,,,,,,
-15.595964908599854,-16.023831367492676,-15.728712558746338,-15.504480361938477,-15.174997329711914,-15.043998718261719,-15.848426342010498,,,,,
-16.209593772888184,-15.651388168334961,-15.498615741729736,-14.471781253814697,,,,,,,,
-14.947562217712402,,,,,,,,,,,
-16.18218421936035,-15.38523530960083,-15.686223983764648,-15.715173244476318,-15.580090522766113,-14.860687255859375,-15.644410610198975,-15.020004272460938,-15.614998817443848,,,
-16.19378089904785,-15.789105892181396,-14.446648120880127,,,,,,,,,
-15.703167915344238,-15.706363677978516,-15.223360538482666,-15.508539199829102,,,,,,,,
-15.594163417816162,-15.952059745788574,-14.5660400390625,-15.600430011749268,-14.929763317108154,-15.81657600402832,-15.49646282196045,,,,,
-15.415015697479248,-15.273749351501465,-15.1775221824646,-15.617830753326416,-14.570872783660889,-15.906766891479492,,,,,,
-15.725656032562256,-15.313900470733643,-15.01020622253418,,,,,,,,,
-16.081692695617676,-15.008695602416992,-14.786490440368652,-15.717847347259521,-16.03526782989502,,,,,,,
-15.452486515045166,-15.288228511810303,-15.741394996643066,,,,,,,,,
-15.668545722961426,-14.411137580871582,,,,,,,,,,
-15.193271160125732,-15.57181453704834,-15.477094173431396,-15.797662734985352,-15.457691669464111,,,,,,,
-15.613682746887207,-16.045750617980957,-15.370771408081055,-15.93510913848877,-16.133148193359375,-15.897548198699951,-15.440159320831299,,,,,
-15.25763463973999,-15.973095893859863,-15.502778053283691,-15.879986763000488,-15.080451488494873,,,,,,,
-15.699835300445557,-15.667615413665771,-15.219002723693848,-15.337069034576416,-16.052879333496094,-14.846635818481445,-15.295753479003906,-15.69982385635376,-15.806102275848389,,,
-14.643603801727295,-14.83327341079712,,,,,,,,,,
-15.602316856384277,,,,,,,,,,,
-15.238863468170166,-15.637831211090088,-15.361814022064209,-15.940910816192627,-16.064430236816406,-15.382489204406738,,,,,,
-15.717084407806396,-15.483879566192627,-16.18118381500244,-15.652106761932373,-15.381918907165527,,,,,,,
-15.590394973754883,-15.23283052444458,-15.68106460571289,-16.080778121948242,-15.60591173171997,-14.870243549346924,-15.672457218170166,,,,,
-15.717004299163818,-14.949454307556152,-15.994559288024902,,,,,,,,,
-16.196845054626465,-15.610944271087646,-15.505507946014404,-15.708613872528076,,,,,,,,
-15.307995796203613,-15.50163459777832,-15.466880798339844,-15.676111698150635,,,,,,,,
-15.724969387054443,-15.418018817901611,,,,,,,,,,
-15.738924503326416,-15.163776397705078,-15.983611583709717,-16.080528259277344,-15.550260543823242,,,,,,,
-14.728869438171387,-14.972547054290771,-15.73836088180542,-15.22062873840332,-14.545104503631592,-15.231418132781982,,,,,,
-14.973814487457275,-15.840498447418213,-15.703572750091553,-15.709582805633545,-15.57063627243042,,,,,,,
-15.316691398620605,-15.34307050704956,-15.57107400894165,,,,,,,,,
-15.410516738891602,-15.762982845306396,-15.574586868286133,-15.53316068649292,,,,,,,,
-15.203509330749512,-15.3415207862854,-15.671496868133545,-15.161295890808105,-15.311968326568604,-15.390145301818848,-15.38102388381958,-16.136298179626465,,,,
-15.581091403961182,-15.422359466552734,-14.957728385925293,-15.895856857299805,,,,,,,,
-14.766287803649902,-15.756535530090332,-16.18273162841797,,,,,,,,,
-15.680710315704346,-15.804011344909668,,,,,,,,,,
-15.83894968032837,-16.004149436950684,-15.581326007843018,-15.468664646148682,-15.754672527313232,-15.141085147857666,-15.444349765777588,-14.530550479888916,-15.311670303344727,,,
-15.428884029388428,-15.417819499969482,-14.640812873840332,-15.511943340301514,-15.187624454498291,-15.413691520690918,-15.54037857055664,,,,,
-15.34116506576538,-15.956069469451904,-15.313459396362305,-15.642148971557617,-15.244375705718994,,,,,,,
-15.793424606323242,-15.302330017089844,-14.898784160614014,-15.788264274597168,,,,,,,,
-15.942531108856201,-16.222792625427246,-15.54202127456665,-15.020333290100098,,,,,,,,
-15.535231590270996,-14.802958965301514,-15.19229793548584,,,,,,,,,
-15.233341693878174,-15.61050033569336,-15.019863605499268,,,,,,,,,
-15.7155122756958,-14.916558742523193,-16.099294662475586,-15.377986907958984,,,,,,,,
-15.948846817016602,-15.697842121124268,-15.757826328277588,-14.535222053527832,-15.188649654388428,-15.652644634246826,-15.61915636062622,,,,,
-15.526347160339355,-15.147557735443115,-15.661653995513916,,,,,,,,,
-16.049436569213867,-15.237633228302002,-15.732938289642334,-15.364217758178711,-15.369019031524658,-14.489553451538086,,,,,,
-15.140242099761963,-15.14243221282959,-15.962235450744629,-15.734303951263428,-16.18273162841797,,,,,,,
-15.560679912567139,-15.509000778198242,-15.702505111694336,-14.821087837219238,,,,,,,,
-15.420559883117676,-15.71030044555664,-14.993115901947021,-14.920029163360596,-15.662342071533203,-15.858973026275635,-15.059776782989502,,,,,
-16.209893226623535,-15.80262041091919,-15.862825870513916,-15.97792673110962,,,,,,,,
-15.179525375366211,-15.040950298309326,-15.470350742340088,,,,,,,,,
-14.620233058929443,-15.684503078460693,-15.397270202636719,,,,,,,,,
-16.18118381500244,-15.876742362976074,,,,,,,,,,
-15.952605724334717,-15.393229484558105,-15.227187633514404,,,,,,,,,
-15.539301872253418,,,,,,,,,,,
-16.129504203796387,-15.604737758636475,-14.914088726043701,-14.560010433197021,,,,,,,,
-16.189875602722168,-14.825206279754639,,,,,,,,,,
-15.27301836013794,-15.521109104156494,-15.751874446868896,,,,,,,,,
-15.419187545776367,-15.10471248626709,-15.078092098236084,,,,,,,,,
-16.221753120422363,,,,,,,,,,,
-15.02139139175415,-16.006866931915283,-15.530971050262451,-14.550894260406494,-15.492258548736572,-15.566863059997559,,,,,,
-15.529043197631836,-15.171833515167236,-14.928070068359375,-15.01061201095581,-15.543659210205078,-14.638177394866943,-15.318404197692871,,,,,
-15.592798709869385,-15.360324382781982,-15.735280990600586,-15.490656852722168,-15.593276500701904,-15.399920463562012,-15.860883235931396,,,,,
-15.5814528465271,-16.08240795135498,-14.851436614990234,-14.986347198486328,,,,,,,,
-15.613526821136475,-16.23189067840576,-15.525524139404297,-14.571839332580566,-15.317161560058594,-14.728793621063232,,,,,,
-14.566579818725586,-15.447712421417236,,,,,,,,,,
-14.966343879699707,-15.167235851287842,,,,,,,,,,
-15.653557777404785,-15.927553653717041,-15.631622314453125,-15.008958339691162,-15.573519229888916,-15.364237785339355,,,,,,
-15.48453664779663,-15.298771858215332,-15.89636754989624,-15.412320613861084,-16.014004707336426,,,,,,,
-15.533918380737305,-14.534716606140137,-15.230334281921387,-15.67830228805542,-15.340413093566895,-15.32226037979126,,,,,,
-15.44265079498291,-14.491986274719238,-15.683088779449463,-15.802745819091797,,,,,,,,
-15.023643493652344,-15.789247989654541,-15.657545566558838,-15.44055986404419,,,,,,,,
-15.169411182403564,-15.325225353240967,-15.43181848526001,,,,,,,,,
-15.215607166290283,-15.905509948730469,-15.386780261993408,-15.377199649810791,-16.017353057861328,-15.379748344421387,,,,,,
-15.302912712097168,-15.413535118103027,-15.034435272216797,-15.127052783966064,-15.733100414276123,,,,,,,
-15.757855415344238,-15.560291767120361,-15.745341777801514,-15.675085544586182,-15.883935928344727,-15.571825504302979,-15.120927810668945,-15.437466144561768,,,,
-15.2164306640625,-15.338395595550537,-15.72952127456665,-15.224744319915771,,,,,,,,
-16.002721786499023,-15.492162704467773,-15.69853162765503,,,,,,,,,
-16.099294662475586,-15.426121234893799,-15.964319229125977,-15.437929630279541,-15.010868549346924,-15.14430284500122,-15.578930854797363,-15.40345811843872,,,,
-15.787209033966064,-16.025442123413086,-15.266215324401855,-16.220450401306152,-15.492183208465576,-14.935572624206543,,,,,,
-16.21939468383789,-15.387192249298096,-15.908844947814941,-15.74736738204956,-15.511859893798828,-15.33750867843628,-15.725511074066162,-15.90498971939087,,,,
-15.137046337127686,-15.161994457244873,-14.909893035888672,-15.569468021392822,-15.253230571746826,-15.97949743270874,-16.06048583984375,,,,,
-15.381048679351807,-16.046061515808105,-15.063055038452148,-15.382035255432129,-15.853631496429443,-15.47876787185669,-14.957457542419434,,,,,
-15.821043014526367,-15.278709411621094,-15.323634624481201,,,,,,,,,
-15.692113876342773,-15.855745792388916,-15.293016910552979,-15.957991123199463,,,,,,,,
-15.410611152648926,-14.997741222381592,,,,,,,,,,
-15.26894760131836,-15.305220603942871,-16.00714921951294,,,,,,,,,
-15.701142311096191,-16.045631408691406,-15.292636394500732,-15.641289710998535,-15.700506210327148,-15.13911485671997,,,,,,
-15.630799293518066,-15.577160358428955,-15.879281044006348,-15.236112117767334,-15.194995403289795,-15.57619857788086,-15.582822322845459,-15.307549476623535,,,,
-16.1565523147583,-15.365888595581055,-15.65341567993164,-15.466724872589111,,,,,,,,
-15.367139339447021,-15.833670616149902,-15.580742359161377,-15.517707824707031,-14.890621185302734,,,,,,,
-15.29711627960205,-15.307291030883789,-15.709760189056396,-15.992716789245605,-15.620198726654053,-15.516566753387451,,,,,,
-15.149928092956543,-15.569901466369629,-15.1110258102417,-15.54202127456665,-15.673294067382812,,,,,,,
-15.601624011993408,-16.138330459594727,-15.708045959472656,-15.393817901611328,-15.643992900848389,-16.052319526672363,-16.19468402862549,,,,,
-15.01585865020752,-15.307496547698975,-15.195474624633789,-15.487933158874512,-15.295135974884033,,,,,,,
-15.41788911819458,-15.569526195526123,-15.411311626434326,-16.141033172607422,-16.193570137023926,-15.903814792633057,,,,,,
-15.084587097167969,-15.901800155639648,-15.6712965965271,,,,,,,,,
-16.140478134155273,-15.44265079498291,-14.744677066802979,-15.072108745574951,-14.873376846313477,-15.85775089263916,,,,,,
-15.397606372833252,-15.537228107452393,-14.85351037979126,-15.973938941955566,,,,,,,,
-15.428264141082764,-15.651900291442871,-16.072078704833984,-15.93361234664917,-15.329480171203613,-15.768205165863037,,,,,,
-16.011803150177002,-15.434165000915527,-15.337517261505127,-15.827883243560791,,,,,,,,
-15.299778461456299,-15.7965669631958,-15.601393222808838,-16.123351097106934,-15.424752235412598,-14.780653953552246,-15.034646987915039,,,,,
-15.736132144927979,-15.446658611297607,-15.726963520050049,,,,,,,,,
-15.286066055297852,-15.914149284362793,-15.794864654541016,,,,,,,,,
-15.61042308807373,-15.944486618041992,-15.412953853607178,-15.515141010284424,,,,,,,,
-14.944878578186035,-15.681842803955078,-14.86097240447998,-15.782463073730469,-15.358550548553467,-15.516177654266357,,,,,,
-15.674721240997314,-15.759033679962158,-15.778595924377441,,,,,,,,,
-15.605319023132324,-15.792401790618896,-15.61572551727295,-15.367968559265137,-15.444002151489258,-15.315876483917236,-15.126234531402588,,,,,
-15.730160236358643,-15.961477756500244,-15.401082038879395,,,,,,,,,
-15.466987133026123,-15.819547653198242,-15.914435386657715,,,,,,,,,
-15.86400556564331,-16.142355918884277,-15.892587184906006,-15.229922771453857,-15.49716854095459,,,,,,,
-15.9624342918396,-15.183871746063232,-14.913120746612549,-15.491081714630127,-15.98016357421875,-14.986886978149414,-15.418018817901611,,,,,
-14.955982208251953,-16.146480560302734,-15.506225109100342,-15.064774990081787,-15.049085140228271,-15.613537311553955,-15.2935209274292,-15.431659698486328,-15.693517684936523,,,
-15.09918212890625,-15.68050765991211,-14.81290054321289,-15.963197708129883,-15.511526584625244,,,,,,,
-15.596142292022705,-15.624823570251465,-15.828394889831543,-15.360874652862549,-14.854096412658691,-15.85511302947998,-14.999121189117432,,,,,
-15.088881015777588,-16.194162368774414,,,,,,,,,,
-15.94117259979248,-15.710261344909668,-16.00902795791626,-15.742606163024902,-15.261571884155273,-15.463465213775635,-15.76847219467163,-14.715472221374512,,,,
-15.340615272521973,-15.641669273376465,-15.816274166107178,-15.300933837890625,-15.589988231658936,-14.49113941192627,,,,,,
-15.414523601531982,-16.183836936950684,-15.24005126953125,-15.433711051940918,,,,,,,,
-16.220450401306152,-16.105295181274414,-16.07444190979004,-15.877785205841064,-15.440631866455078,-15.830918788909912,,,,,,
-16.18218421936035,-16.135384559631348,-14.834835052490234,-15.748796463012695,-15.099440574645996,-15.917270183563232,-15.771658897399902,,,,,
-15.006908893585205,-15.527310371398926,-15.822368621826172,-15.308135032653809,-15.141490936279297,,,,,,,
-15.375794410705566,-15.794445514678955,,,,,,,,,,
-15.862234115600586,,,,,,,,,,,
-15.395429611206055,-14.966241359710693,-16.229435920715332,-15.216421604156494,-15.104277610778809,-15.439882278442383,,,,,,
-15.40093994140625,-15.869993686676025,,,,,,,,,,
-16.043904304504395,-15.405586242675781,-15.063244819641113,-15.920146942138672,-14.828103065490723,-14.945959568023682,-15.732439994812012,,,,,
-15.479798316955566,-15.788621425628662,,,,,,,,,,
-15.41166353225708,-15.799684047698975,-15.293265342712402,-15.973427295684814,,,,,,,,
-15.004096031188965,-15.347013473510742,,,,,,,,,,
-15.85093069076538,-15.914731979370117,-16.011404514312744,-15.855899810791016,-15.369185447692871,,,,,,,
-15.830121040344238,-15.700790405273438,-16.04883575439453,-15.989655494689941,-15.441734790802002,-15.182894229888916,,,,,,
-15.1412034034729,-15.066951274871826,-15.546783924102783,-15.50305461883545,-15.054374694824219,-15.153845310211182,,,,,,
-16.194162368774414,-15.266457557678223,-15.387434005737305,-15.31397533416748,,,,,,,,
-15.998059272766113,-15.165074825286865,-15.06501579284668,,,,,,,,,
,,,,,,,,,,,
-16.03877353668213,-15.86816930770874,-15.53692102432251,-15.23970651626587,-15.685006141662598,,,,,,,
-15.890118598937988,-16.21939468383789,-15.535495281219482,-15.84998369216919,,,,,,,,
-16.041064262390137,-15.95307970046997,-15.45600938796997,-15.202510833740234,-15.10624074935913,,,,,,,
-15.794614791870117,-15.01320505142212,,,,,,,,,,
-16.196463584899902,-16.02296543121338,-15.783077716827393,-15.381604194641113,-15.563053607940674,,,,,,,
-15.607568740844727,-15.658739566802979,-15.53604507446289,-15.743927001953125,,,,,,,,
-15.483782768249512,-16.111583709716797,-15.670438289642334,-15.388711929321289,-15.917716979980469,-15.361514568328857,,,,,,
-15.80219554901123,-15.44645071029663,-15.551392078399658,-15.397068500518799,-15.250869274139404,-15.053345680236816,,,,,,
-15.411832332611084,-15.517039775848389,-15.563773155212402,-15.67713212966919,-15.743927001953125,-15.317358493804932,,,,,,
-15.56647253036499,-15.240556716918945,-15.441815853118896,,,,,,,,,
,,,,,,,,,,,
-15.58365249633789,-15.816934585571289,-15.428954124450684,-15.226353168487549,-15.36406660079956,-14.929970264434814,,,,,,
-15.240811824798584,-15.764479637145996,-15.47571325302124,,,,,,,,,
-15.089761734008789,-15.849892139434814,,,,,,,,,,
-14.953254222869873,-15.655102729797363,-15.624993801116943,,,,,,,,,
-15.53225040435791,-15.765390872955322,-15.2751784324646,-15.679624557495117,,,,,,,,
-15.421133518218994,-15.846827983856201,-16.09298801422119,-15.538724899291992,,,,,,,,
-15.696000099182129,-15.49976110458374,-15.019908905029297,,,,,,,,,
-14.997381687164307,-16.046923637390137,-14.977726936340332,-16.001569747924805,,,,,,,,
-15.16817331314087,-15.197144985198975,-15.855407238006592,,,,,,,,,
-15.873618125915527,-15.679263591766357,-14.816115379333496,-15.054151058197021,,,,,,,,
-15.195483207702637,-15.764946460723877,-15.297159194946289,-16.241559982299805,-15.63424825668335,,,,,,,
-15.385687351226807,-15.51963758468628,-15.698888301849365,,,,,,,,,
-15.949462413787842,-15.863604068756104,-16.19428062438965,-15.340298175811768,-15.297134399414062,-15.31904649734497,-15.40261459350586,-15.20937728881836,-15.669336318969727,-15.18757677078247,,
-15.396261215209961,-14.793842315673828,-15.326765060424805,-15.729004859924316,-15.563535213470459,-14.920650959014893,-15.089589595794678,-15.186078071594238,,,,
-14.88513994216919,-15.093617916107178,,,,,,,,,,
-15.716322898864746,-15.60225534439087,-15.29295301437378,,,,,,,,,
-15.765410900115967,-15.692725658416748,-15.365652561187744,-15.333366394042969,-15.911016464233398,-15.679169178009033,,,,,,
-15.940818309783936,-14.601948738098145,,,,,,,,,,
-15.608365058898926,-15.95126485824585,-14.869946479797363,,,,,,,,,
-16.10124397277832,-15.513440132141113,-16.196463584899902,-15.540399551391602,-15.63987112045288,-15.439147472381592,,,,,,
-15.365882873535156,-15.431089401245117,-16.140019416809082,-15.409507274627686,-15.621134281158447,-15.573500156402588,-15.54612684249878,-15.076985836029053,,,,
-15.317376613616943,-16.082618713378906,-15.579767227172852,,,,,,,,,
-15.497337341308594,-15.908475399017334,-16.196849822998047,-15.456929206848145,-15.810043811798096,-15.32956075668335,,,,,,
-16.064388275146484,-15.033233165740967,-15.718178749084473,-15.532783508300781,-15.551950931549072,-15.729927062988281,-15.473232746124268,,,,,
-15.800522327423096,-15.713198184967041,-15.196752071380615,-15.433258056640625,,,,,,,,
-15.513861656188965,-15.48977279663086,-15.085653305053711,-15.128781795501709,,,,,,,,
-15.682170391082764,,,,,,,,,,,
-16.131850242614746,,,,,,,,,,,
-15.338923454284668,-15.458708763122559,-15.468719482421875,-15.832260608673096,-15.913671016693115,-15.749846458435059,-15.755117893218994,-15.99170207977295,,,,
-15.683596134185791,-15.810534000396729,-15.185993194580078,-15.647968769073486,-15.0003023147583,-15.86091661453247,-15.115587711334229,,,,,
-15.483949184417725,-15.221897602081299,-15.84531831741333,-15.410166263580322,-16.136298179626465,,,,,,,
-15.464879512786865,,,,,,,,,,,
-15.726963520050049,-15.699421405792236,-15.122063159942627,-15.689538955688477,-14.912652492523193,-15.047897338867188,,,,,,
-14.852938175201416,-16.061479568481445,-15.668257236480713,-14.834453582763672,-15.583335876464844,,,,,,,
-15.009902954101562,-16.222792625427246,-15.581416606903076,,,,,,,,,
-15.855475902557373,-15.67453908920288,-15.082996845245361,-15.511970520019531,-15.529589653015137,-15.584747791290283,,,,,,
-15.522062301635742,-15.409914493560791,,,,,,,,,,
-15.746837615966797,-15.973106861114502,-15.280596733093262,,,,,,,,,
