0,1,2,3,4,5,6,7,8,9,10,11,12
3.4233014583587646,2.401085615158081,2.09924054145813,1.8141433596611023,2.9341232776641846,5.331015586853027,4.035646200180054,7.047076940536499,8.35787582397461,,,,
3.25317120552063,2.4008597135543823,2.044278621673584,1.7198505401611328,2.7967031002044678,4.623692989349365,3.837610960006714,5.762682199478149,7.146612167358398,,,,
3.2739779949188232,2.366845726966858,2.0349615812301636,1.7198505401611328,2.8087315559387207,4.775900840759277,3.9091650247573853,5.845733642578125,5.264086723327637,7.169703006744385,,,
3.366424083709717,2.423139214515686,1.9058886170387268,1.7337620258331299,2.9339133501052856,4.775900840759277,3.90134060382843,6.077267169952393,7.9440178871154785,,,,
3.2502787113189697,2.3950576782226562,2.0117032527923584,1.7738544940948486,2.957191228866577,4.6726415157318115,3.847299814224243,6.237713813781738,5.330070734024048,8.530940055847168,,,
3.25317120552063,2.3984875679016113,2.0442970991134644,2.9341232776641846,4.623692989349365,3.9035905599594116,5.852473974227905,7.9440178871154785,,,,,
3.341103196144104,2.3964333534240723,2.0453237295150757,1.8282701969146729,2.9341232776641846,4.748695373535156,3.7933374643325806,6.553545236587524,5.3139121532440186,7.9016406536102295,,,
3.25317120552063,2.3965673446655273,1.9738287925720215,1.7586626410484314,2.8056740760803223,4.675390720367432,3.768891453742981,6.188629865646362,5.298020362854004,,,,
3.4166399240493774,2.4140753746032715,2.044278621673584,2.907494306564331,4.83688759803772,3.9125150442123413,6.004004240036011,7.420687675476074,,,,,
3.2470983266830444,2.4344645738601685,1.9743710160255432,2.1478774547576904,2.8254857063293457,4.5266735553741455,3.83626925945282,5.85597825050354,7.9440178871154785,,,,
3.2655760049819946,2.399656891822815,2.0170505046844482,1.7452784180641174,2.866930842399597,4.4947731494903564,3.9011878967285156,5.852473974227905,7.653021574020386,,,,
3.2482845783233643,2.3964333534240723,1.9957308173179626,1.7530444860458374,2.9341232776641846,4.770581245422363,3.827998638153076,6.200425624847412,,,,,
3.3408396244049072,2.423139214515686,2.0453237295150757,2.9513171911239624,4.901761293411255,3.8834805488586426,6.639393329620361,5.588911533355713,,,,,
3.34120774269104,2.4343761205673218,2.044278621673584,2.816897392272949,4.776846170425415,3.848078966140747,5.9181084632873535,5.254188060760498,8.34831428527832,,,,
3.252728819847107,2.4130090475082397,1.9594933986663818,1.8141433596611023,2.148005485534668,2.916632294654846,2.787835121154785,4.775900840759277,3.902974486351013,4.17676568031311,6.766705513000488,5.298016309738159,7.653021574020386
3.2532700300216675,2.3950576782226562,2.0441001653671265,1.7361558079719543,2.8087315559387207,4.748402833938599,3.9035905599594116,6.285107851028442,5.271963596343994,7.906692743301392,,,
3.321145176887512,2.402055263519287,1.9724300503730774,1.7670493125915527,2.9284865856170654,4.9026288986206055,3.83626925945282,4.405135631561279,6.2340593338012695,8.533140182495117,,,
3.25317120552063,2.3964333534240723,1.9560666680335999,1.7586626410484314,2.8469427824020386,4.749905347824097,3.9035019874572754,5.793383836746216,7.668045997619629,,,,
3.2532700300216675,2.3912253379821777,1.9462645053863525,1.7670011520385742,2.765521764755249,4.498870849609375,3.83626925945282,6.0841896533966064,5.298016309738159,7.668045997619629,,,
3.3976962566375732,2.4432497024536133,2.1069462299346924,2.9706313610076904,4.775900840759277,3.846420645713806,6.780450105667114,5.34699821472168,7.9016406536102295,,,,
3.2532700300216675,2.391343832015991,1.9118444323539734,2.195946216583252,2.776221990585327,4.619466543197632,3.847299814224243,6.2163121700286865,,,,,
3.2541961669921875,2.3964333534240723,1.9594933986663818,1.7586626410484314,2.1236908435821533,2.795856475830078,4.775900840759277,3.898451089859009,6.004004240036011,5.298020362854004,7.9440178871154785,,
3.2525908946990967,2.4399927854537964,2.0566389560699463,2.787835121154785,4.770581245422363,3.837610960006714,5.762682199478149,7.9016406536102295,,,,,
3.275399923324585,2.3965673446655273,1.8398382663726807,2.1217366456985474,2.9341232776641846,4.494743585586548,3.5785285234451294,4.0512940883636475,5.845733642578125,8.34831428527832,,,
3.2582534551620483,2.402055263519287,2.044278621673584,2.9207100868225098,4.46835470199585,3.9035905599594116,6.204473972320557,5.264086723327637,7.714016675949097,,,,
3.2962478399276733,2.44320547580719,2.017383575439453,2.9270535707473755,4.901761293411255,3.898451089859009,6.2340593338012695,5.308985710144043,7.653021574020386,,,,
3.389173746109009,2.4369280338287354,2.035638213157654,1.8141433596611023,2.9566681385040283,5.264086723327637,4.030192136764526,6.938432693481445,,,,,
3.2667720317840576,2.4140753746032715,1.9957308173179626,2.934340000152588,4.551331281661987,3.7797316312789917,6.004004240036011,7.146612167358398,,,,,
3.321145176887512,2.4008597135543823,1.9594933986663818,1.813726544380188,2.9318195581436157,5.254757642745972,3.9125444889068604,4.405135631561279,6.751169204711914,,,,
3.3181718587875366,2.3967440128326416,2.033616065979004,1.8357929587364197,2.94883930683136,4.775915622711182,3.9018932580947876,6.285107851028442,5.35258936882019,,,,
3.25317120552063,2.383819103240967,2.044278621673584,1.757388949394226,2.8169000148773193,4.618714094161987,3.847299814224243,6.188629865646362,7.714016675949097,,,,
3.34120774269104,2.4344645738601685,1.959678292274475,1.775465488433838,2.812347650527954,4.774864912033081,4.075439214706421,5.79273247718811,7.714016675949097,,,,
3.25317120552063,2.3964333534240723,1.898349106311798,1.7361558079719543,2.1236881017684937,2.7583247423171997,4.749905347824097,3.90134060382843,6.229053020477295,,,,
3.25317120552063,2.3908536434173584,2.056991219520569,2.75509774684906,4.836810827255249,3.847299814224243,4.119983434677124,6.237713813781738,8.250674724578857,,,,
3.25317120552063,2.376992702484131,2.0170505046844482,1.7361558079719543,2.803938627243042,4.83688759803772,4.1151275634765625,6.766705513000488,5.328514814376831,,,,
3.4233014583587646,2.4608471393585205,2.056991219520569,1.8842464685440063,2.9709744453430176,4.847131252288818,3.90134060382843,5.85108494758606,7.408156156539917,,,,
3.3891308307647705,2.488946795463562,2.1236908435821533,3.02227520942688,4.775358438491821,4.049926280975342,6.004004240036011,5.330070734024048,7.146612167358398,,,,
3.2470983266830444,2.376599669456482,2.0441001653671265,2.758876919746399,4.623692989349365,3.8498235940933228,6.079847574234009,,,,,,
3.2525908946990967,2.376599669456482,1.7745363116264343,2.0967140197753906,2.817033052444458,4.777797222137451,3.90134060382843,5.837465763092041,8.250674724578857,,,,
3.2470591068267822,2.383616328239441,2.0453237295150757,2.796627402305603,4.7829430103302,3.846420645713806,4.180562734603882,5.622730731964111,7.667337656021118,,,,
3.1447209119796753,2.400466561317444,1.9462645053863525,1.7225377559661865,2.81769061088562,4.5266735553741455,3.846415638923645,5.75492000579834,5.233615159988403,,,,
3.3178075551986694,2.3908193111419678,2.1236908435821533,2.816897392272949,4.775900840759277,3.90162992477417,5.845733642578125,5.330070734024048,8.250674724578857,,,,
3.315885305404663,2.38164222240448,2.057577610015869,1.7931829690933228,2.8147177696228027,4.832854509353638,3.912354588508606,4.111921787261963,6.564714431762695,5.27362585067749,8.35787582397461,,
3.2500427961349487,2.383616328239441,1.9118444323539734,1.7337620258331299,2.817033052444458,4.741765260696411,3.7811416387557983,6.2340593338012695,,,,,
3.24500834941864,2.4567514657974243,2.0453237295150757,2.795856475830078,4.8387134075164795,3.83626925945282,6.229053020477295,5.35258936882019,7.667337656021118,,,,
3.341103196144104,2.3758370876312256,1.7530227303504944,2.1242347955703735,2.8103530406951904,5.330070734024048,4.119983434677124,6.780450105667114,,,,,
3.389173746109009,2.456942319869995,2.1236908435821533,1.8133163452148438,2.934340000152588,4.623692989349365,3.868441343307495,5.837465763092041,,,,,
3.275399923324585,2.4008597135543823,1.959678292274475,1.7223454713821411,2.817033052444458,4.52718710899353,3.7782399654388428,5.852473974227905,8.468887329101562,,,,
3.4114917516708374,2.3964333534240723,1.9473727345466614,1.7361558079719543,2.817033052444458,4.830739736557007,4.110981702804565,6.2340593338012695,7.668045997619629,,,,
3.173305630683899,2.3770053386688232,1.9110936522483826,1.7361558079719543,2.6292532682418823,2.8087034225463867,4.770581245422363,3.846415638923645,4.1034650802612305,5.79273247718811,7.9016406536102295,,
3.321145176887512,2.4567514657974243,2.103406071662903,1.7771418690681458,2.9334919452667236,4.760904312133789,3.90134060382843,6.2340593338012695,5.294266223907471,7.9016406536102295,,,
3.2797001600265503,2.4344152212142944,2.1237694025039673,2.9341232776641846,4.777797222137451,3.914624810218811,6.285107851028442,,,,,,
3.338119864463806,2.3958284854888916,2.1241681575775146,2.9318195581436157,4.672340393066406,3.9035905599594116,4.324045658111572,6.2340593338012695,5.330070734024048,7.714016675949097,,,
3.421425700187683,2.4883068799972534,2.0453237295150757,1.8156082034111023,2.9484965801239014,4.770581245422363,3.732759714126587,4.143707036972046,6.237713813781738,5.330070734024048,8.076032161712646,,
3.25317120552063,2.400466561317444,1.948487937450409,1.757388949394226,2.8211010694503784,4.663207054138184,3.7917771339416504,6.304624557495117,5.35258936882019,7.667337656021118,,,
3.2724579572677612,2.426861524581909,2.004904866218567,1.7361558079719543,2.8134560585021973,4.749905347824097,3.9125444889068604,5.59804368019104,7.668045997619629,,,,
3.2739779949188232,2.3758370876312256,2.014336347579956,2.796627402305603,4.770581245422363,3.90134060382843,6.2340593338012695,,,,,,
3.4146485328674316,2.482464909553528,2.0055145025253296,1.7453031539916992,2.9343007802963257,4.775900840759277,3.9737287759780884,6.204473972320557,5.298020362854004,,,,
3.2797001600265503,2.4354327917099,2.063737154006958,1.7758696675300598,2.916632294654846,4.775900840759277,3.9035905599594116,6.2340593338012695,7.668045997619629,,,,
3.4157224893569946,2.402055263519287,2.0349615812301636,1.7771418690681458,2.9582583904266357,4.8292388916015625,3.9125444889068604,6.2340593338012695,5.330070734024048,8.076032161712646,,,
3.269691228866577,2.4883068799972534,2.1236908435821533,2.9254719018936157,4.775358438491821,4.080016613006592,6.2340593338012695,7.9016406536102295,,,,,
3.276013135910034,2.4008597135543823,2.124476432800293,2.9513171911239624,4.775900840759277,3.8827720880508423,5.852473974227905,7.667337656021118,,,,,
3.3408396244049072,2.400657892227173,2.044278621673584,1.8282701969146729,2.948972463607788,5.331015586853027,4.119983434677124,6.766705513000488,8.468887329101562,,,,
3.4166399240493774,2.438345193862915,2.1236908435821533,1.9055424332618713,2.948601245880127,5.298020362854004,4.142460346221924,6.935673713684082,,,,,
3.25317120552063,2.401085615158081,1.8282803297042847,1.5638667941093445,2.9254719018936157,4.623692989349365,3.8834805488586426,5.639517784118652,7.667337656021118,,,,
3.341103196144104,2.4008597135543823,1.9398406147956848,2.1254191398620605,2.948601245880127,4.775900840759277,3.9125150442123413,6.200425624847412,5.331015586853027,7.667337656021118,,,
3.37248432636261,2.3758370876312256,2.044278621673584,1.7225377559661865,2.9513171911239624,4.775900840759277,4.049926280975342,6.735088348388672,8.468887329101562,,,,
3.4157224893569946,2.482464909553528,2.1217366456985474,1.7337620258331299,2.9928618669509888,5.254757642745972,4.100722312927246,6.629782199859619,8.468887329101562,,,,
3.275399923324585,2.400657892227173,1.9078493118286133,1.6967000365257263,2.776221990585327,4.9026288986206055,4.1283698081970215,6.304624557495117,5.34699821472168,7.791343450546265,,,
3.2587934732437134,2.3383644819259644,2.0170505046844482,1.7930853962898254,2.814847230911255,4.775900840759277,3.90134060382843,6.724693298339844,7.668045997619629,,,,
3.2667720317840576,2.4408257007598877,2.0442970991134644,2.7654571533203125,4.777797222137451,3.90134060382843,6.2340593338012695,5.375572443008423,,,,,
3.347466230392456,2.3964333534240723,2.1236908435821533,1.7923674583435059,2.812347650527954,5.271963596343994,4.110981702804565,6.162979364395142,8.474711418151855,,,,
3.421493172645569,2.489143490791321,2.0959537029266357,2.9706313610076904,4.775358438491821,4.1067469120025635,6.162979364395142,8.221538543701172,,,,,
3.249808669090271,2.3908536434173584,1.918977677822113,1.7361558079719543,2.765913724899292,4.526578426361084,3.9035905599594116,5.79273247718811,,,,,
3.275399923324585,2.438421130180359,2.0442970991134644,1.8133163452148438,2.925396203994751,4.775915622711182,3.914624810218811,5.852473974227905,7.882497549057007,,,,
3.2500427961349487,2.423370361328125,2.1236095428466797,2.808363676071167,4.623692989349365,3.90134060382843,5.592724800109863,7.668045997619629,,,,,
3.269638776779175,2.4012609720230103,2.0442970991134644,1.7557724118232727,2.9571688175201416,4.775900840759277,3.90134060382843,6.237713813781738,8.468887329101562,,,,
3.25317120552063,2.3908536434173584,2.044278621673584,2.925396203994751,4.623692989349365,3.83626925945282,5.844344615936279,7.668045997619629,,,,,
3.2655760049819946,2.438345193862915,2.044118642807007,2.934340000152588,4.708343982696533,3.8827720880508423,5.7872209548950195,7.667337656021118,,,,,
3.2776763439178467,2.3964333534240723,2.0442970991134644,1.7930853962898254,2.806672215461731,4.623692989349365,3.847299814224243,5.716125011444092,6.766705513000488,,,,
3.3435972929000854,2.4008597135543823,2.0170505046844482,1.8344445824623108,2.948497176170349,4.623692989349365,3.846420645713806,6.204473972320557,5.350674390792847,7.668045997619629,,,
3.2551286220550537,2.394463539123535,2.004827618598938,1.7553866505622864,2.817033052444458,4.770581245422363,3.90134060382843,4.403284311294556,6.285107851028442,,,,
3.269691228866577,2.3618050813674927,1.9219040870666504,2.8060142993927,4.774535894393921,3.847299814224243,6.200425624847412,8.076032161712646,,,,,
3.269691228866577,2.400657892227173,2.1236908435821533,2.7958239316940308,4.749905347824097,3.8874658346176147,5.845733642578125,,,,,,
3.2500427961349487,2.3908536434173584,1.9743710160255432,1.7930853962898254,2.186586618423462,2.9334919452667236,4.5266735553741455,3.90134060382843,5.793383836746216,5.35258936882019,7.714016675949097,,
3.3408396244049072,2.35695743560791,1.9743545055389404,1.7433019280433655,2.925396203994751,4.775900840759277,3.9035905599594116,6.237713813781738,,,,,
3.269691228866577,2.438345193862915,2.1236095428466797,2.8465816974639893,4.623692989349365,3.83626925945282,6.724693298339844,5.34699821472168,,,,,
3.4231057167053223,2.494032382965088,2.1236908435821533,2.980424404144287,4.775358438491821,3.90134060382843,6.2340593338012695,5.35258936882019,,,,,
3.3332674503326416,2.400657892227173,2.1184900999069214,2.9339133501052856,4.776846170425415,3.9125444889068604,5.85597825050354,7.906692743301392,,,,,
3.27539324760437,2.400657892227173,1.9462645053863525,1.6971278190612793,2.814847230911255,4.624537944793701,3.9266273975372314,5.845733642578125,7.668045997619629,,,,
3.2532700300216675,2.4008837938308716,1.9118444323539734,2.7654571533203125,4.93721866607666,3.90134060382843,4.297411918640137,6.780450105667114,5.588911533355713,,,,
3.289034843444824,2.398864507675171,1.8153994679450989,2.1217366456985474,2.818050980567932,4.624537944793701,3.846415638923645,6.564714431762695,5.330070734024048,,,,
3.316491961479187,2.3829946517944336,2.063737154006958,1.7530227303504944,2.8087315559387207,4.775900840759277,3.847299814224243,5.845733642578125,7.902819871902466,,,,
3.316491961479187,2.4344645738601685,1.9460321068763733,1.7337620258331299,2.9467222690582275,4.542758226394653,3.90134060382843,6.237713813781738,5.298020362854004,,,,
3.2667720317840576,2.400466561317444,2.1206799745559692,2.817035675048828,4.770581245422363,3.846420645713806,5.740190744400024,7.134861946105957,,,,,
3.3103559017181396,2.423139214515686,1.8585354089736938,2.9513171911239624,4.663207054138184,3.8350071907043457,5.844344615936279,,,,,,
3.1889032125473022,2.3927292823791504,1.9058886170387268,1.7361558079719543,2.816897392272949,4.749905347824097,3.8042893409729004,7.086320638656616,8.35637092590332,,,,
3.25317120552063,2.401085615158081,2.0349615812301636,2.791678786277771,4.775915622711182,3.9035905599594116,6.229053020477295,5.330070734024048,7.668045997619629,,,,
3.417600393295288,2.4567514657974243,2.116929769515991,1.8344445824623108,2.9566681385040283,5.330070734024048,4.140378952026367,6.780450105667114,8.35637092590332,,,,
3.252492070198059,2.400657892227173,1.9594933986663818,2.7598743438720703,4.777388572692871,3.8827720880508423,6.237713813781738,,,,,,
3.4176642894744873,2.44320547580719,2.09924054145813,2.9490736722946167,4.775915622711182,3.914783239364624,6.204473972320557,5.330070734024048,7.668045997619629,,,,
3.411141037940979,2.467572331428528,2.044278621673584,2.948969602584839,5.27362585067749,4.119983434677124,6.771263360977173,,,,,,
3.4147452116012573,2.438345193862915,1.9118444323539734,1.7337620258331299,2.9489433765411377,4.674688816070557,3.90134060382843,5.9181554317474365,,,,,
3.2525908946990967,2.4568655490875244,2.1236095428466797,1.7674875855445862,2.81769061088562,4.775358438491821,3.846415638923645,4.376846790313721,5.845733642578125,7.791343450546265,,,
3.4216707944869995,2.438345193862915,2.0349615812301636,1.791792869567871,2.934340000152588,4.775358438491821,3.847299814224243,5.694234609603882,7.882497549057007,,,,
3.25317120552063,2.391343832015991,2.1236908435821533,1.8773509860038757,2.817033052444458,4.623692989349365,3.898451089859009,6.0153257846832275,7.9440178871154785,,,,
3.3409441709518433,2.4432497024536133,2.0441001653671265,2.7968140840530396,4.775900840759277,3.847299814224243,5.762682199478149,6.944796085357666,,,,,
3.2532700300216675,2.400466561317444,1.9558660984039307,1.7530227303504944,2.817033052444458,4.776846170425415,3.898451089859009,5.852473974227905,6.788185358047485,,,,
3.4233014583587646,2.44320547580719,1.8153994679450989,2.1242347955703735,2.902998685836792,4.741765260696411,3.912354588508606,4.027808666229248,6.0124876499176025,,,,
3.3349783420562744,2.376992702484131,1.9493061900138855,1.7361558079719543,2.9451335668563843,4.619466543197632,3.8834805488586426,5.845733642578125,5.330070734024048,8.468887329101562,,,
3.2719541788101196,2.3816667795181274,1.9058886170387268,1.6808801889419556,2.796627402305603,4.494743585586548,3.90134060382843,5.844206094741821,5.330070734024048,6.749416351318359,,,
3.2470983266830444,2.423139214515686,1.9462645053863525,1.7433019280433655,2.787364363670349,4.46835470199585,3.7423688173294067,6.079847574234009,5.233615159988403,,,,
3.3402093648910522,2.44320547580719,2.0566389560699463,2.925396203994751,4.775358438491821,3.9011878967285156,6.237713813781738,7.9016406536102295,,,,,
3.3898801803588867,2.3530009984970093,2.044278621673584,1.7635315656661987,2.9341232776641846,5.032751083374023,3.83626925945282,6.2340593338012695,8.260555267333984,,,,
3.2797001600265503,2.4028514623641968,1.9957308173179626,1.7557724118232727,2.817035675048828,4.621186017990112,3.9051992893218994,5.762682199478149,7.169703006744385,,,,
3.25317120552063,2.4895122051239014,2.0170505046844482,1.8410859107971191,2.7967031002044678,4.770581245422363,3.902045965194702,4.148866176605225,5.845733642578125,7.667337656021118,,,
3.4166399240493774,2.3964333534240723,2.012467622756958,1.7670011520385742,2.9341232776641846,4.774427890777588,4.084388494491577,6.564714431762695,5.34699821472168,8.027300834655762,,,
3.393366575241089,2.4408257007598877,1.9917407631874084,2.1949641704559326,2.948497176170349,4.759405851364136,4.066049098968506,5.9181084632873535,5.330070734024048,7.714016675949097,,,
3.3437238931655884,2.4354327917099,2.1236095428466797,2.8551660776138306,4.9166364669799805,3.6753679513931274,4.109707832336426,6.225398540496826,8.250674724578857,,,,
3.249808669090271,2.4429250955581665,1.9036039113998413,1.6864583492279053,2.199334144592285,2.8167917728424072,4.770581245422363,3.8474156856536865,6.2340593338012695,5.298020362854004,,,
3.275399923324585,2.4609131813049316,1.791792869567871,2.1211448907852173,2.9341232776641846,4.777797222137451,3.9091650247573853,6.780450105667114,5.590304851531982,,,,
3.400136709213257,2.4428728818893433,2.1249265670776367,2.9254719018936157,4.759405851364136,3.914624810218811,6.474862098693848,5.34699821472168,8.079465866088867,,,,
3.269691228866577,2.3927457332611084,2.101520299911499,2.9339133501052856,4.707996606826782,3.9035905599594116,5.844344615936279,,,,,,
3.34120774269104,2.3912253379821777,1.9118176698684692,2.1259371042251587,2.9455093145370483,4.498870849609375,3.9125444889068604,6.054912090301514,5.330070734024048,8.076032161712646,,,
3.3445510864257812,2.3967440128326416,1.91256844997406,2.1794960498809814,2.8087315559387207,4.770581245422363,3.9125444889068604,6.2340593338012695,5.34699821472168,7.653021574020386,,,
3.3527997732162476,2.3907470703125,2.0442970991134644,1.7361558079719543,2.8465816974639893,4.853383302688599,4.1280388832092285,5.845733642578125,8.468887329101562,,,,
3.421895980834961,2.3964333534240723,2.1236095428466797,1.7674875855445862,2.9566681385040283,5.233615159988403,3.914783239364624,7.047617197036743,8.474711418151855,,,,
3.2724579572677612,2.3858124017715454,1.9399272799491882,2.1254191398620605,2.931077241897583,4.775900840759277,3.801497220993042,4.119983434677124,5.762682199478149,7.714016675949097,,,
3.1815011501312256,2.391343832015991,2.1236908435821533,1.8156838417053223,2.7583247423171997,4.83688759803772,3.7933374643325806,5.852473974227905,7.408156156539917,,,,
3.3435972929000854,2.44320547580719,2.0453237295150757,2.9339133501052856,4.777388572692871,4.049926280975342,6.1990742683410645,7.791343450546265,,,,,
3.249808669090271,2.3912477493286133,2.0566389560699463,2.8465816974639893,4.6726415157318115,3.9011878967285156,6.2163121700286865,5.330070734024048,,,,,
