0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
2.503635883331299,2.506093740463257,3.491633415222168,2.8417588472366333,3.0542279481887817,4.304772853851318,4.30460000038147,3.9144686460494995,3.664318799972534,3.0339441299438477,3.0711573362350464,4.308663606643677,3.7322230339050293,3.24459969997406,4.752615690231323,3.743972659111023,4.064251899719238,6.332617521286011,5.504286527633667,6.286731243133545,5.812619209289551,,,,,,,,,,,,,,,,,
3.256511688232422,2.7421703338623047,2.641151189804077,2.601455330848694,2.322661519050598,3.2480534315109253,2.9730221033096313,3.181502342224121,4.28899073600769,4.216778993606567,3.529475212097168,3.4807156324386597,5.851029396057129,4.948045969009399,4.546895265579224,3.6845552921295166,4.834771156311035,4.125076532363892,3.3233920335769653,3.736833333969116,4.208374500274658,5.22218918800354,,,,,,,,,,,,,,,,
2.9685356616973877,2.923811674118042,2.6957714557647705,2.5034323930740356,4.369521617889404,3.064212203025818,3.6969411373138428,3.844179153442383,2.995439887046814,2.9366732835769653,3.065329909324646,2.94606614112854,3.581933856010437,3.558625102043152,2.7076382637023926,4.324045658111572,5.792482614517212,5.160259246826172,4.463927984237671,4.686390161514282,4.504971981048584,4.6532628536224365,4.2407708168029785,,,,,,,,,,,,,,,
2.419260263442993,2.9966694116592407,3.1457183361053467,4.414276838302612,3.8434951305389404,3.9724907875061035,3.630620002746582,3.0663646459579468,3.5025436878204346,3.539314866065979,5.646215438842773,4.492250680923462,4.776011228561401,3.8075008392333984,3.7783433198928833,3.892729878425598,4.407709836959839,5.9024529457092285,4.9174277782440186,,,,,,,,,,,,,,,,,,,
2.6978496313095093,3.146084785461426,2.4416069984436035,2.750191569328308,3.0652077198028564,3.748826026916504,3.8590893745422363,3.243140697479248,4.27883505821228,3.186117649078369,3.809557795524597,4.610641717910767,4.029059410095215,3.824265480041504,4.839067459106445,2.9909085035324097,3.8450863361358643,3.521512269973755,4.424544334411621,5.730658292770386,5.984123706817627,4.779930114746094,3.7472628355026245,5.082044363021851,5.84230637550354,4.883749485015869,4.893028497695923,3.634554624557495,4.592041730880737,4.1895751953125,,,,,,,,
3.0661673545837402,2.646663188934326,2.3660260438919067,2.1207587718963623,2.738913893699646,2.9364103078842163,3.0010273456573486,3.01624858379364,4.777133941650391,3.608356237411499,3.780679225921631,3.7874330282211304,3.6783541440963745,3.269293427467346,3.5276821851730347,6.591489791870117,5.191968679428101,4.41439151763916,3.5433555841445923,3.244634509086609,3.460919976234436,3.952897071838379,5.059257745742798,5.592673063278198,,,,,,,,,,,,,,
3.047424077987671,2.4417320489883423,3.9205172061920166,4.198200941085815,3.538246750831604,2.953913450241089,3.2489150762557983,3.6399208307266235,2.6714420318603516,3.749868392944336,3.5775965452194214,3.388621687889099,2.767937660217285,3.3493194580078125,4.759239673614502,4.245059013366699,3.844165325164795,3.7825552225112915,5.940124750137329,,,,,,,,,,,,,,,,,,,
3.7023143768310547,2.646663188934326,3.245827317237854,2.9139548540115356,2.3929800987243652,3.066919684410095,3.078909993171692,3.252055287361145,3.1411261558532715,2.8835246562957764,2.695663809776306,2.9949002265930176,3.5748387575149536,4.3188934326171875,5.1496686935424805,3.79500412940979,5.130467176437378,5.725755214691162,7.348691940307617,4.957460165023804,,,,,,,,,,,,,,,,,,
3.2020848989486694,2.659799337387085,2.375544309616089,2.94716477394104,3.160884380340576,2.9911041259765625,4.769805431365967,4.016191244125366,3.453267216682434,4.121260166168213,3.5574547052383423,3.6581883430480957,4.672817707061768,4.4364564418792725,4.033316612243652,3.895866274833679,3.6679614782333374,5.108034610748291,5.217115163803101,6.1149632930755615,,,,,,,,,,,,,,,,,,
3.0769683122634888,2.7316956520080566,3.738322377204895,3.5238817930221558,4.076610326766968,3.644603729248047,2.9239721298217773,3.0458271503448486,2.4416069984436035,3.0190762281417847,3.4973745346069336,3.329289197921753,2.794403314590454,2.823050618171692,3.0185517072677612,4.185090780258179,4.818466901779175,5.789175033569336,5.063063621520996,5.37872052192688,5.1571056842803955,4.1270599365234375,6.139305591583252,5.890429735183716,6.300783157348633,,,,,,,,,,,,,
2.9959921836853027,4.0261476039886475,3.205115795135498,3.7017101049423218,3.3833755254745483,3.6979095935821533,2.9455158710479736,2.695976972579956,3.279154419898987,5.058448553085327,4.108829498291016,3.9306743144989014,4.304572582244873,6.155242919921875,4.8475446701049805,4.209994316101074,5.231788873672485,3.0165228843688965,2.5477030277252197,2.55627977848053,2.2809723615646362,4.207071781158447,3.2304184436798096,3.337694764137268,3.2689675092697144,,,,,,,,,,,,,
3.2574450969696045,2.706071138381958,2.8059710264205933,2.3669931888580322,2.9899617433547974,2.948482394218445,3.053324341773987,4.781120777130127,3.8210642337799072,4.444867849349976,3.6914812326431274,4.108471870422363,3.267483949661255,3.352072834968567,3.6207704544067383,3.711712121963501,4.600311040878296,5.068630933761597,5.123172283172607,8.103066205978394,5.235380172729492,4.841431379318237,4.963847637176514,6.263483762741089,5.991766452789307,,,,,,,,,,,,,
3.256422758102417,2.801821708679199,2.376304268836975,3.0024343729019165,3.06661856174469,4.4104180335998535,4.544478416442871,3.7220832109451294,3.801497220993042,3.707542657852173,4.097601413726807,3.5920616388320923,5.805500030517578,5.773970365524292,5.109469652175903,3.5552453994750977,4.37962794303894,4.876221179962158,5.102248430252075,,,,,,,,,,,,,,,,,,,
3.609804391860962,2.9038573503494263,2.376304268836975,2.296996831893921,2.646663188934326,2.6660571098327637,3.025245189666748,3.021107792854309,3.03681218624115,3.5619171857833862,4.239780902862549,3.9260244369506836,6.244349241256714,4.92889928817749,4.753600120544434,4.052667021751404,4.378232717514038,4.2051756381988525,4.145373106002808,5.051612854003906,,,,,,,,,,,,,,,,,,
3.256339192390442,2.694810152053833,2.8058212995529175,2.96419620513916,2.8719557523727417,2.661126971244812,4.286844968795776,3.9328317642211914,6.341610908508301,4.469747066497803,4.165613889694214,3.8772597312927246,6.218533515930176,4.864136219024658,4.668452978134155,3.7353380918502808,3.8754303455352783,4.958928346633911,6.138799667358398,,,,,,,,,,,,,,,,,,,
3.8343911170959473,2.565393328666687,3.006924629211426,3.1479780673980713,3.070075035095215,5.964944362640381,4.960339307785034,4.2324745655059814,5.105206489562988,4.71626877784729,4.432536840438843,4.770195722579956,4.008148193359375,3.2045276165008545,2.7454596757888794,2.1981899738311768,2.672537088394165,2.9616352319717407,3.102001190185547,4.194765090942383,3.4794116020202637,3.9405986070632935,4.10003137588501,3.924339771270752,3.3549388647079468,5.820167064666748,,,,,,,,,,,,
3.740444540977478,3.0026310682296753,2.7379000186920166,3.7446874380111694,3.662938356399536,4.47624135017395,5.606465816497803,3.915350079536438,3.9915199279785156,5.335357189178467,5.127089977264404,5.055850267410278,3.2695553302764893,2.853962779045105,2.6978496313095093,3.0113415718078613,2.3752721548080444,2.9231693744659424,2.4058563709259033,2.8522826433181763,4.834771156311035,3.8052738904953003,4.225818157196045,3.590114116668701,3.6894534826278687,3.75154185295105,4.391833066940308,4.947720289230347,6.282680511474609,5.3013739585876465,,,,,,,,
2.775634527206421,2.299771308898926,3.0717612504959106,3.2306149005889893,3.055893659591675,3.5014772415161133,3.2469730377197266,2.5023069381713867,3.638962507247925,2.962279200553894,4.097908973693848,3.035225749015808,3.8833141326904297,3.3792736530303955,3.9865185022354126,3.4485889673233032,3.301374673843384,5.909987211227417,4.95246434211731,4.421798467636108,4.855128765106201,,,,,,,,,,,,,,,,,
2.299771308898926,3.4465569257736206,3.2587112188339233,2.4458673000335693,2.7090076208114624,3.8022435903549194,3.888869881629944,3.658849596977234,3.2793943881988525,3.702697992324829,2.906616687774658,2.885875701904297,4.267826080322266,4.352029085159302,3.812231183052063,4.366709232330322,3.8780159950256348,4.114023923873901,8.058043003082275,5.064791202545166,6.3062639236450195,5.743857383728027,,,,,,,,,,,,,,,,
3.2575584650039673,2.694810152053833,2.6461617946624756,2.6164523363113403,3.0939016342163086,3.041311025619507,2.920593023300171,2.8511394262313843,4.815881729125977,3.9702781438827515,4.336583852767944,5.1496686935424805,4.9174277782440186,4.8302741050720215,3.558359980583191,3.705109119415283,4.574051141738892,3.8154672384262085,3.5289379358291626,3.604219913482666,4.273606061935425,3.460225224494934,6.575489282608032,,,,,,,,,,,,,,,
2.672537088394165,2.390804171562195,3.0113812685012817,3.2236862182617188,4.390937805175781,2.9128369092941284,3.407694101333618,3.269736409187317,3.4751574993133545,4.407382011413574,3.2605597972869873,3.1742875576019287,4.736352920532227,2.9098758697509766,4.302963733673096,3.7011029720306396,2.998892664909363,3.2836616039276123,3.284652352333069,4.261850118637085,4.992628335952759,6.570988893508911,5.074099779129028,4.766042947769165,,,,,,,,,,,,,,
4.092042684555054,3.535030722618103,3.0681766271591187,2.67205011844635,3.093356966972351,6.101383209228516,4.964235305786133,3.298183798789978,2.706071138381958,3.2677066326141357,2.568367838859558,2.872693419456482,3.2149304151535034,2.850558876991272,2.531424641609192,2.9920719861984253,4.4404401779174805,2.9903855323791504,3.6999157667160034,4.045547246932983,2.9385883808135986,3.914481043815613,3.1370571851730347,2.663172125816345,3.245918035507202,3.430198073387146,4.071224212646484,2.5050406455993652,4.4792609214782715,4.9148149490356445,3.700946569442749,4.1908040046691895,4.456580400466919,3.6641273498535156,4.304188013076782,3.813790440559387,6.525385856628418,5.194354772567749
3.8260481357574463,2.945258855819702,2.651553511619568,3.276599407196045,3.449703574180603,3.347290873527527,5.6248557567596436,3.9947842359542847,4.253396511077881,4.009531140327454,6.39397406578064,4.935930490493774,4.697084426879883,4.940349340438843,4.291241884231567,4.778981447219849,8.14206838607788,5.203702211380005,3.2156585454940796,2.6361500024795532,2.9239721298217773,2.389131188392639,4.801072120666504,3.3739081621170044,3.4402525424957275,3.6422842741012573,3.5904674530029297,4.510405540466309,4.6338887214660645,4.095877647399902,4.240902900695801,4.837537050247192,,,,,,
2.968298077583313,2.5732007026672363,2.8838655948638916,3.311171531677246,3.3446810245513916,3.6020588874816895,4.100722312927246,3.739616632461548,3.8210642337799072,2.971534848213196,3.5322346687316895,4.8898606300354,5.157395124435425,4.568212032318115,4.592389345169067,5.812619209289551,2.934340000152588,3.1585166454315186,3.2338571548461914,2.633846879005432,2.9362713098526,3.298362970352173,4.491478443145752,4.302840709686279,,,,,,,,,,,,,,
2.963950037956238,2.2997130155563354,2.4896856546401978,3.2485885620117188,3.272830843925476,3.933974862098694,4.336355686187744,3.9392584562301636,3.5966862440109253,3.9652318954467773,4.556278705596924,3.6165692806243896,5.143205881118774,4.645132780075073,4.453168630599976,3.350313186645508,3.4382249116897583,5.327919244766235,4.2978835105896,3.40358829498291,3.7119451761245728,4.371575832366943,4.396524667739868,3.807184100151062,2.86346697807312,3.1236706972122192,4.175411701202393,,,,,,,,,,,
2.706071138381958,2.9691988229751587,2.866283893585205,3.0912744998931885,3.4142398834228516,3.2021313905715942,2.3911197185516357,2.6660571098327637,3.95288348197937,3.3135902881622314,3.5112252235412598,2.847287893295288,4.363174676895142,4.275862693786621,4.759687423706055,4.269323110580444,3.7968902587890625,3.5992618799209595,3.5292751789093018,3.675925612449646,6.202565908432007,5.874392986297607,,,,,,,,,,,,,,,,
2.8933266401290894,2.3248218297958374,3.156405806541443,3.1778866052627563,3.1799341440200806,3.275551676750183,4.329375505447388,3.8042893409729004,2.94606614112854,2.9635508060455322,2.6873891353607178,2.3807464838027954,3.475367546081543,4.4392523765563965,4.664154529571533,3.9109320640563965,5.139538288116455,4.091541767120361,5.955107927322388,5.053638696670532,,,,,,,,,,,,,,,,,,
4.009208798408508,3.0688092708587646,2.6961570978164673,2.4451379776000977,2.9237321615219116,4.001481533050537,3.3596878051757812,4.0742387771606445,3.2290481328964233,3.4702348709106445,3.8817660808563232,3.1770405769348145,2.9038573503494263,4.274436712265015,4.323815822601318,5.149497747421265,4.099496603012085,4.222262382507324,6.077471017837524,3.7324705123901367,3.7116732597351074,4.823993921279907,,,,,,,,,,,,,,,,
3.070975422859192,2.565393328666687,2.579679250717163,2.7320938110351562,2.9699963331222534,3.587961792945862,4.3545982837677,3.265766978263855,3.3585166931152344,2.963950037956238,3.737850785255432,3.739583969116211,3.439571738243103,2.8371790647506714,4.235355854034424,3.9150023460388184,3.011715531349182,2.5954692363739014,2.8994698524475098,3.1747618913650513,3.5812333822250366,5.779874563217163,4.319134473800659,4.513099670410156,4.656904220581055,4.893131971359253,,,,,,,,,,,,
2.9918134212493896,2.5313758850097656,4.3185951709747314,3.6537346839904785,2.8726491928100586,2.7315844297409058,2.5470006465911865,3.2747397422790527,3.7573258876800537,2.9546321630477905,2.9927722215652466,4.03670334815979,6.1456897258758545,5.79840350151062,4.729361295700073,3.478195071220398,3.3342440128326416,4.19158148765564,4.62076997756958,3.674702763557434,6.18179178237915,5.105308771133423,4.841603755950928,4.806868553161621,6.4387266635894775,,,,,,,,,,,,,
3.215932250022888,2.7084457874298096,2.121962308883667,2.667060971260071,2.517897844314575,2.944993734359741,2.872310161590576,2.9452050924301147,3.002977728843689,3.5238817930221558,3.8334813117980957,4.363991737365723,3.6718629598617554,3.6332043409347534,4.100046634674072,4.0991222858428955,4.26645040512085,3.878275990486145,3.9322930574417114,4.0226051807403564,4.187265872955322,3.796740770339966,3.6192106008529663,6.333415985107422,5.673257112503052,4.4962053298950195,4.532275915145874,,,,,,,,,,,
2.8633705377578735,2.9298932552337646,2.9124830961227417,3.0997188091278076,4.363174676895142,3.183056354522705,2.903852343559265,4.025434255599976,3.0472795963287354,2.9562772512435913,3.4582356214523315,3.8259894847869873,3.9641069173812866,3.364379405975342,3.53938364982605,3.8935924768447876,3.634455680847168,3.2048144340515137,2.4689762592315674,3.534719705581665,3.7474972009658813,5.940124750137329,4.958928346633911,5.112358808517456,4.596233367919922,4.201772212982178,4.894076108932495,5.512973308563232,4.523043632507324,5.205454111099243,,,,,,,,
3.462258219718933,3.063087582588196,3.2881433963775635,4.190298318862915,3.7254250049591064,3.448179841041565,2.6461617946624756,2.968298077583313,2.5035297870635986,3.9923737049102783,4.446993112564087,3.3662291765213013,3.833028554916382,3.9429579973220825,3.1301934719085693,3.3883183002471924,5.496626377105713,5.497825860977173,4.368678569793701,4.355207204818726,4.374953746795654,3.1451069116592407,3.15673291683197,3.065317988395691,3.139480233192444,3.884004592895508,3.7078875303268433,4.18550968170166,4.28619122505188,3.9778367280960083,5.039086818695068,6.276638507843018,,,,,,
2.923811674118042,2.4417320489883423,2.7085591554641724,2.446084976196289,4.436275005340576,3.4803801774978638,3.77227520942688,2.94523823261261,2.2988802194595337,3.3012083768844604,3.145624876022339,3.4409849643707275,4.660400152206421,4.510096311569214,4.872731685638428,4.128182888031006,6.236015796661377,,,,,,,,,,,,,,,,,,,,,
2.9031323194503784,3.867311716079712,3.6570247411727905,2.9214041233062744,2.682984948158264,2.520402431488037,3.93244206905365,4.283024549484253,3.0115978717803955,3.4736247062683105,3.7155582904815674,3.325696587562561,3.761488676071167,3.920538067817688,3.912794828414917,3.204766869544983,3.705145001411438,5.092586278915405,5.781219005584717,6.343564510345459,,,,,,,,,,,,,,,,,,
2.8353073596954346,2.4457446336746216,3.2562432289123535,4.263386964797974,3.0681447982788086,3.80603563785553,3.078007936477661,2.476706385612488,3.7936203479766846,3.2075626850128174,3.366268515586853,3.4469385147094727,3.3385430574417114,3.329861640930176,3.959431529045105,4.058345079421997,4.9401280879974365,4.896693229675293,4.030641555786133,4.973183631896973,4.666081190109253,4.100431442260742,4.2431604862213135,5.793154954910278,,,,,,,,,,,,,,
3.281723737716675,2.646663188934326,3.0527619123458862,4.778552055358887,3.6551337242126465,3.3307472467422485,3.7025498151779175,6.233847379684448,5.259427547454834,3.068382501602173,3.99523389339447,3.7980620861053467,2.6714420318603516,5.800419569015503,2.945258855819702,2.366638660430908,2.8007731437683105,3.849034309387207,3.3047057390213013,5.789175033569336,3.6031726598739624,,,,,,,,,,,,,,,,,
3.2575584650039673,2.9461073875427246,2.5391321182250977,3.2187951803207397,2.611511468887329,2.965906500816345,3.0024343729019165,3.044179677963257,3.0960053205490112,4.752615690231323,4.156205892562866,4.281809091567993,4.049249172210693,3.6129040718078613,4.378443956375122,3.7614904642105103,3.5004730224609375,4.118387579917908,3.7930411100387573,3.309159517288208,6.225398540496826,,,,,,,,,,,,,,,,,
3.256511688232422,2.651555299758911,3.050778388977051,3.124783992767334,3.017489790916443,4.845596551895142,3.5238817930221558,4.4656596183776855,3.76593554019928,3.4552541971206665,3.7924516201019287,3.7299396991729736,4.692237615585327,4.511768102645874,3.8509334325790405,4.422460556030273,3.8356542587280273,4.0972230434417725,5.796127796173096,6.354543924331665,5.387051820755005,5.689857006072998,,,,,,,,,,,,,,,,
