0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
3.464677929878235,2.6926522254943848,4.444148540496826,4.924794673919678,4.283355474472046,4.239784002304077,4.705991983413696,5.178053379058838,4.1172707080841064,5.2911646366119385,,,,,,,,,,,,,,,,,,,,,,,,
3.6986398696899414,3.183035135269165,4.653142690658569,4.825761318206787,3.853863000869751,3.1031429767608643,4.80896520614624,4.213249206542969,3.617654800415039,4.363174676895142,6.66271448135376,4.600926160812378,4.195262670516968,4.990744113922119,6.364999771118164,,,,,,,,,,,,,,,,,,,
3.5003527402877808,3.2044800519943237,2.694338083267212,2.6968531608581543,3.899049758911133,4.972937107086182,4.161338806152344,5.434981107711792,5.665228366851807,4.652411699295044,3.3683987855911255,6.622211933135986,5.892884254455566,4.787351131439209,,,,,,,,,,,,,,,,,,,,
4.112556457519531,5.457492113113403,5.430253267288208,3.7016825675964355,4.497711658477783,3.7012134790420532,5.074138879776001,3.6395710706710815,3.2417699098587036,3.8210642337799072,3.5525277853012085,6.244116306304932,3.972050428390503,3.685973286628723,,,,,,,,,,,,,,,,,,,,
3.0681447982788086,2.906409502029419,3.440427780151367,3.4741638898849487,3.204766869544983,5.1110005378723145,4.148706674575806,4.613932132720947,6.359315872192383,4.958928346633911,4.35892653465271,4.849198579788208,,,,,,,,,,,,,,,,,,,,,,
3.8942337036132812,3.057743549346924,3.359763503074646,3.5676580667495728,2.9487102031707764,2.9344462156295776,3.2451640367507935,6.377380847930908,5.076472520828247,4.420042514801025,4.898507833480835,4.315511465072632,4.772835969924927,5.248688697814941,5.051198720932007,,,,,,,,,,,,,,,,,,,
2.8744415044784546,3.1694788932800293,3.291949510574341,4.094422817230225,3.1879345178604126,3.741465449333191,4.866844415664673,3.692436695098877,4.208838224411011,3.547877311706543,5.108959197998047,4.061489820480347,6.364999771118164,3.9744296073913574,4.3843865394592285,4.067906498908997,4.522359848022461,4.014150857925415,,,,,,,,,,,,,,,,
3.6285557746887207,3.1339765787124634,4.134089708328247,4.35892653465271,4.446984052658081,3.8720805644989014,4.101872444152832,6.110057830810547,4.055933952331543,3.9407808780670166,3.982735514640808,3.0055075883865356,6.091581583023071,4.916544198989868,2.8533867597579956,4.480810642242432,3.2020457983016968,,,,,,,,,,,,,,,,,
3.8948192596435547,3.043057084083557,3.5377376079559326,3.2156723737716675,6.377380847930908,4.462257146835327,4.870405912399292,4.298587322235107,7.560178518295288,,,,,,,,,,,,,,,,,,,,,,,,,
4.00402569770813,4.257403612136841,3.9112921953201294,6.364999771118164,4.36371374130249,4.016685843467712,4.355520009994507,5.227959871292114,4.6981425285339355,3.8967506885528564,3.186602234840393,3.099849581718445,5.486738920211792,4.138562202453613,4.410089492797852,4.2378528118133545,4.261408567428589,4.8195717334747314,3.207724928855896,2.8560866117477417,,,,,,,,,,,,,,
3.432055354118347,4.465898036956787,3.270932912826538,3.899243950843811,3.6044615507125854,3.1339943408966064,3.4750823974609375,3.450380325317383,4.202462673187256,4.384099006652832,4.902896881103516,4.344369173049927,4.159863710403442,4.5748913288116455,6.596097946166992,,,,,,,,,,,,,,,,,,,
3.5514395236968994,3.3354533910751343,3.319044589996338,3.1242706775665283,3.246915817260742,4.425099849700928,4.0046080350875854,3.7116384506225586,3.6939059495925903,6.367761135101318,5.4193902015686035,4.536260366439819,3.4489247798919678,4.198910474777222,5.0688982009887695,,,,,,,,,,,,,,,,,,,
3.058761715888977,3.9831290245056152,4.340449810028076,3.507455587387085,4.13830041885376,4.735102415084839,4.474961519241333,4.195748805999756,4.052562236785889,6.352366209030151,5.213878870010376,,,,,,,,,,,,,,,,,,,,,,,
3.368783473968506,3.1227824687957764,3.565735697746277,3.0555869340896606,3.3437435626983643,4.662662982940674,3.7444359064102173,4.482391119003296,6.555935382843018,5.424773693084717,5.408352851867676,3.56508731842041,2.837483286857605,3.0953458547592163,4.199655294418335,3.320878505706787,4.234716415405273,3.9461816549301147,5.798608779907227,5.652821063995361,,,,,,,,,,,,,,
4.089852333068848,3.4574886560440063,2.6863765716552734,3.616743326187134,3.890678644180298,3.1565005779266357,3.7207111120224,3.3959600925445557,3.2316514253616333,4.104914426803589,4.874921083450317,6.333415985107422,6.0157318115234375,4.287036180496216,6.58204460144043,,,,,,,,,,,,,,,,,,,
4.089772701263428,3.368783473968506,3.5471192598342896,3.0953458547592163,3.1045976877212524,3.670160174369812,3.4249991178512573,6.359315872192383,4.599197864532471,4.632572412490845,5.9823994636535645,,,,,,,,,,,,,,,,,,,,,,,
3.5622053146362305,4.0207154750823975,3.095201253890991,3.70025897026062,2.666125535964966,4.095845818519592,5.099841117858887,4.14982795715332,6.27329158782959,6.309096097946167,4.777786016464233,5.042167901992798,4.862863063812256,4.5697808265686035,4.750411510467529,4.812525987625122,6.028814792633057,5.841210126876831,3.8908350467681885,4.984412908554077,4.335843086242676,5.569740056991577,3.244983673095703,,,,,,,,,,,
3.807184100151062,3.5109798908233643,3.5110583305358887,3.2479254007339478,3.043602228164673,3.341827630996704,3.080636501312256,4.812304735183716,4.447144985198975,5.808103799819946,4.781482458114624,5.497465372085571,,,,,,,,,,,,,,,,,,,,,,
3.6083191633224487,3.7067644596099854,3.2072256803512573,4.13830041885376,4.905285596847534,3.64176869392395,4.536507844924927,4.957460165023804,3.8548845052719116,3.5525277853012085,3.1836823225021362,5.035861968994141,5.276120662689209,6.317958116531372,4.155209541320801,7.356985569000244,,,,,,,,,,,,,,,,,,
3.3003385066986084,3.7422796487808228,3.1902713775634766,4.164318799972534,3.900828242301941,6.353016376495361,3.571629762649536,3.1989868879318237,5.1569366455078125,3.2487658262252808,3.7640193700790405,4.14831280708313,3.6947145462036133,3.506152868270874,4.8898606300354,5.275961875915527,5.388607501983643,4.862517833709717,6.482227563858032,5.913199186325073,,,,,,,,,,,,,,
5.93493390083313,3.257326126098633,3.4604541063308716,4.776656866073608,4.8898606300354,4.6294872760772705,6.986863613128662,4.490335941314697,3.790287733078003,3.7009278535842896,3.3273017406463623,4.873660326004028,3.4649935960769653,4.876136779785156,7.01153564453125,,,,,,,,,,,,,,,,,,,
3.411741852760315,3.226617455482483,3.604829788208008,4.67583966255188,4.145150423049927,3.8851782083511353,6.320852994918823,6.0608813762664795,6.50160026550293,4.5295915603637695,3.6315531730651855,4.555780649185181,4.250030040740967,,,,,,,,,,,,,,,,,,,,,
3.3806082010269165,2.9479528665542603,3.131224513053894,3.255917191505432,3.2470529079437256,4.031107664108276,3.036280870437622,3.4310343265533447,3.597477078437805,3.5155367851257324,3.849034309387207,6.235690116882324,4.593508243560791,4.409671783447266,4.7236855030059814,5.064775466918945,6.570988893508911,5.867152690887451,,,,,,,,,,,,,,,,
3.9193862676620483,2.8929648399353027,3.550061583518982,2.3459824323654175,2.7151938676834106,3.6694284677505493,4.886831998825073,5.257322549819946,5.44908332824707,4.375379323959351,6.494363784790039,4.336601734161377,4.027123212814331,6.355745315551758,,,,,,,,,,,,,,,,,,,,
3.702062964439392,4.28083872795105,3.899785280227661,3.794654965400696,6.3362157344818115,4.469231605529785,4.221272230148315,4.9190497398376465,4.0527753829956055,4.136693000793457,4.937304258346558,4.121236801147461,4.1974639892578125,3.2564306259155273,2.9273875951766968,,,,,,,,,,,,,,,,,,,
4.138975381851196,3.4830517768859863,3.159958004951477,3.2506433725357056,3.2009646892547607,3.820434808731079,3.274281620979309,4.778499603271484,4.981378555297852,3.930646538734436,4.060956239700317,3.2003560066223145,3.6621216535568237,6.6651527881622314,4.103292942047119,3.042609930038452,3.635366678237915,5.853012323379517,6.085844993591309,,,,,,,,,,,,,,,
4.018689393997192,3.265766978263855,2.944540858268738,3.2156723737716675,4.870405912399292,6.629782199859619,4.692487001419067,4.531070709228516,4.856443881988525,4.861156702041626,4.9057581424713135,6.314779996871948,,,,,,,,,,,,,,,,,,,,,,
3.3171623945236206,2.448981523513794,3.2116949558258057,4.13830041885376,4.872146129608154,5.131535291671753,5.6434197425842285,4.2917160987854,4.7558252811431885,3.9576265811920166,6.320315361022949,4.568422555923462,6.617603778839111,6.1017374992370605,5.340045928955078,5.463663339614868,,,,,,,,,,,,,,,,,,
4.281392812728882,6.986863613128662,4.132313013076782,4.6625916957855225,4.632639646530151,4.782870769500732,4.510168790817261,3.336603283882141,5.445770263671875,4.157142877578735,4.1992576122283936,4.139201760292053,3.9031890630722046,3.9999728202819824,3.4734615087509155,3.422194719314575,4.195748805999756,3.217182159423828,6.090350151062012,3.162789463996887,3.478170871734619,,,,,,,,,,,,,
3.368783473968506,3.3427947759628296,3.6543350219726562,4.3839311599731445,3.9031195640563965,4.344369173049927,4.874006271362305,3.5345170497894287,3.321866512298584,4.904911756515503,4.295513153076172,6.35781717300415,4.7217161655426025,3.815679907798767,,,,,,,,,,,,,,,,,,,,
3.4663589000701904,2.687263607978821,3.2099804878234863,3.095416784286499,4.491321086883545,4.199774265289307,3.8341474533081055,3.739583969116211,4.153770923614502,4.5381178855896,2.9866960048675537,6.1764233112335205,6.849869966506958,6.364999771118164,4.67730450630188,,,,,,,,,,,,,,,,,,,
3.2409011125564575,3.2860331535339355,3.238730549812317,4.1484904289245605,3.4641971588134766,5.1150124073028564,4.15843939781189,3.679828643798828,3.9604183435440063,6.518362760543823,3.210632801055908,3.9628899097442627,3.0138291120529175,4.864009857177734,3.9884642362594604,3.9578537940979004,3.874372720718384,6.290824890136719,6.503748416900635,,,,,,,,,,,,,,,
4.482287645339966,3.559718370437622,4.210965156555176,3.7232009172439575,3.8985332250595093,5.322850942611694,4.051025867462158,6.027898073196411,5.181178092956543,,,,,,,,,,,,,,,,,,,,,,,,,
4.112189769744873,4.112889289855957,5.724233865737915,4.86465048789978,3.70025897026062,6.899798154830933,5.8010478019714355,3.4614226818084717,4.509457588195801,3.2482012510299683,4.96357536315918,3.391140580177307,3.416253447532654,4.045516729354858,4.621612787246704,2.9266518354415894,3.1712610721588135,4.300995349884033,3.472932457923889,3.463415265083313,3.5864365100860596,4.548165321350098,,,,,,,,,,,,
4.916544198989868,4.904086589813232,3.919903874397278,3.056624412536621,3.265766978263855,3.995724320411682,4.150566577911377,4.896231651306152,3.3606165647506714,3.8946117162704468,3.5874228477478027,3.5679956674575806,6.359315872192383,7.2496044635772705,5.93233585357666,4.57614541053772,5.85126256942749,6.377450942993164,4.434203624725342,,,,,,,,,,,,,,,
3.4333068132400513,3.7176939249038696,3.458274245262146,2.9456772804260254,3.3190640211105347,3.474583864212036,5.077555894851685,3.2665010690689087,4.085000276565552,4.43869161605835,3.2398669719696045,3.6749333143234253,4.922466516494751,4.19162392616272,,,,,,,,,,,,,,,,,,,,
3.8221395015716553,3.2156585454940796,2.694338083267212,3.5148085355758667,2.7950652837753296,5.157789468765259,4.869847297668457,6.612930536270142,4.809154272079468,5.071157217025757,4.823830842971802,4.202462673187256,6.071220397949219,,,,,,,,,,,,,,,,,,,,,
3.078652024269104,5.916827440261841,3.709944248199463,3.2950196266174316,3.0918240547180176,4.013641834259033,3.2904738187789917,3.11169695854187,4.162321329116821,3.845398783683777,4.782089710235596,3.8575823307037354,3.4480059146881104,,,,,,,,,,,,,,,,,,,,,
3.4663589000701904,4.9246132373809814,3.7862305641174316,4.030709266662598,3.101303458213806,5.636829853057861,4.871474266052246,4.8979692459106445,7.3936545848846436,6.148961305618286,4.6167237758636475,6.0843446254730225,,,,,,,,,,,,,,,,,,,,,,
3.5832865238189697,3.257714033126831,3.9604183435440063,4.1640465259552,2.9973208904266357,4.8898606300354,4.398936986923218,6.994381427764893,4.973744630813599,4.423787355422974,5.838127136230469,3.238121747970581,2.7085683345794678,3.2691413164138794,,,,,,,,,,,,,,,,,,,,
4.09185528755188,3.198979139328003,6.58204460144043,3.324686884880066,3.3395187854766846,4.558988571166992,4.5473175048828125,6.28558087348938,3.265766978263855,4.54276180267334,3.861416220664978,3.23204243183136,5.179484844207764,4.145148515701294,,,,,,,,,,,,,,,,,,,,
4.15039587020874,4.48003625869751,4.731311082839966,3.4141722917556763,3.5533066987991333,3.7847729921340942,4.911108016967773,3.8661916255950928,3.2467108964920044,2.8210716247558594,5.097614526748657,2.9426881074905396,4.282468318939209,5.995595216751099,4.335791110992432,4.653751611709595,5.431313991546631,3.841237187385559,4.539333343505859,4.058375358581543,,,,,,,,,,,,,,
4.200238943099976,3.3689268827438354,3.281708240509033,3.511491298675537,3.2795565128326416,3.292488217353821,4.599040269851685,4.753282070159912,4.973744630813599,4.562615871429443,6.482227563858032,3.095416784286499,2.6960052251815796,2.6976808309555054,5.019211530685425,3.562212824821472,,,,,,,,,,,,,,,,,,
4.196131706237793,2.6979808807373047,2.6308531761169434,3.0291409492492676,2.8915449380874634,3.212873101234436,4.431211233139038,5.010405540466309,5.585526466369629,4.922466516494751,6.617603778839111,,,,,,,,,,,,,,,,,,,,,,,
3.6686620712280273,2.832664370536804,6.67191743850708,5.504175901412964,3.6267327070236206,4.777564525604248,6.3938000202178955,4.367384672164917,4.764658212661743,4.264040231704712,6.345759391784668,,,,,,,,,,,,,,,,,,,,,,,
3.28619647026062,2.9843294620513916,4.4792609214782715,4.067892074584961,4.896335124969482,4.082783460617065,4.596862316131592,3.6534258127212524,4.2860352993011475,,,,,,,,,,,,,,,,,,,,,,,,,
3.515090823173523,5.067375183105469,4.911108016967773,3.6783254146575928,3.7065420150756836,6.389874696731567,4.291090965270996,6.078006982803345,3.968733310699463,3.176838517189026,3.550249695777893,3.709779977798462,4.431797027587891,4.660226821899414,3.6392632722854614,3.335318922996521,3.8291707038879395,,,,,,,,,,,,,,,,,
3.0775163173675537,3.9620734453201294,3.184644937515259,3.5606329441070557,2.6430662870407104,4.002270221710205,3.2850953340530396,3.9250330924987793,3.7050015926361084,3.2487902641296387,3.274343252182007,5.185569763183594,3.8967506885528564,4.032118082046509,3.543930768966675,6.348754167556763,4.536866664886475,4.078406929969788,5.188374042510986,,,,,,,,,,,,,,,
6.066376686096191,3.6298481225967407,3.2541136741638184,2.857028365135193,3.6056604385375977,3.8210642337799072,4.8690619468688965,5.339694261550903,6.597295522689819,3.169811725616455,4.378330945968628,4.521148681640625,3.1456083059310913,,,,,,,,,,,,,,,,,,,,,
3.54925799369812,3.316409945487976,4.075642108917236,4.2518017292022705,4.193120002746582,4.637866735458374,4.328694581985474,5.610764980316162,4.3718788623809814,3.3433116674423218,4.216314792633057,5.067375183105469,,,,,,,,,,,,,,,,,,,,,,
3.6207584142684937,3.029642701148987,3.211358904838562,4.515862464904785,4.695132255554199,6.232629299163818,4.464268207550049,5.657437324523926,6.065428256988525,4.349443435668945,3.7226126194000244,5.425296306610107,4.374001502990723,4.546846866607666,5.042892694473267,3.2569974660873413,3.3497730493545532,4.32477331161499,,,,,,,,,,,,,,,,
4.8898606300354,3.898105025291443,4.414237022399902,3.1197813749313354,3.5109341144561768,2.7040321826934814,5.203317165374756,3.905691981315613,5.09032416343689,3.815819263458252,6.1581385135650635,6.249231815338135,5.1453516483306885,5.121481657028198,4.285534143447876,3.626474380493164,,,,,,,,,,,,,,,,,,
3.5076743364334106,3.256887435913086,2.9673268795013428,3.8939244747161865,3.2013490200042725,6.096825122833252,5.746082305908203,3.7910186052322388,3.7060015201568604,4.030571341514587,4.33239221572876,4.455398797988892,5.868467807769775,6.2400853633880615,,,,,,,,,,,,,,,,,,,,
3.438339352607727,3.5639655590057373,4.335811614990234,3.1015424728393555,3.4740242958068848,5.54590106010437,4.867811918258667,5.195084095001221,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5075806379318237,3.2021313905715942,4.202687501907349,4.196131706237793,3.25712788105011,3.6509032249450684,3.6027621030807495,4.083749771118164,4.473937034606934,5.050680875778198,5.861940145492554,4.208270311355591,4.731353521347046,8.635958671569824,6.67191743850708,5.01698637008667,,,,,,,,,,,,,,,,,,
3.2021313905715942,4.509497404098511,2.694338083267212,5.584892749786377,3.4103505611419678,3.6538243293762207,3.5469698905944824,4.601130723953247,5.413788318634033,3.252946138381958,4.148706674575806,5.2394163608551025,4.363163232803345,3.0927470922470093,6.981867074966431,5.457290887832642,,,,,,,,,,,,,,,,,,
3.6311230659484863,3.1343952417373657,3.5696444511413574,3.0291409492492676,4.739102840423584,4.5768022537231445,4.200238943099976,2.693209648132324,3.1770665645599365,3.2132675647735596,5.089793920516968,6.3089258670806885,4.738922595977783,6.380863666534424,3.834088921546936,3.8227295875549316,4.310079336166382,4.690120697021484,,,,,,,,,,,,,,,,
3.9835284948349,3.328620433807373,4.086979389190674,3.187109589576721,3.703794836997986,3.9082549810409546,4.682022333145142,6.929439067840576,6.110057830810547,,,,,,,,,,,,,,,,,,,,,,,,,
