0,1,2,3,4
2.694823384284973,4.46033787727356,,,
3.0582536458969116,2.577511429786682,5.142166614532471,4.3779518604278564,
3.0878031253814697,,,,
2.976157784461975,6.100553750991821,3.532530188560486,,
3.441424250602722,2.694823384284973,,,
3.4109286069869995,4.195748805999756,5.041501998901367,,
3.0663646459579468,3.7818683385849,4.070969104766846,,
4.496058464050293,,,,
3.532208800315857,2.695976972579956,,,
3.547542929649353,3.465963125228882,2.694165587425232,,
3.0708975791931152,5.00865364074707,,,
3.2735941410064697,,,,
3.273840308189392,,,,
2.99847674369812,4.907347917556763,,,
3.0582536458969116,3.4285231828689575,,,
3.135012984275818,2.158655047416687,,,
3.983581304550171,,,,
4.374089002609253,,,,
5.5466320514678955,,,,
3.0950645208358765,5.834517955780029,4.374758005142212,,
3.058238983154297,5.859837532043457,3.48916494846344,,
4.436642646789551,,,,
3.5341274738311768,2.925650954246521,5.00865364074707,,
3.0504887104034424,5.28635311126709,,,
3.4915322065353394,6.389935731887817,,,
2.2842596769332886,3.134482502937317,,,
2.9263954162597656,2.689344882965088,3.596331238746643,,
3.754746437072754,3.0950645208358765,,,
3.0504887104034424,4.166086673736572,,,
3.2800943851470947,3.0908511877059937,4.87405252456665,,
3.004003405570984,2.8721020221710205,5.016920328140259,,
4.837038040161133,4.998600006103516,4.067353963851929,,
3.071552276611328,,,,
3.0708975791931152,3.754746437072754,,,
3.0504887104034424,2.28355073928833,6.150933504104614,,
2.7882182598114014,3.5496751070022583,5.834517955780029,,
3.049546003341675,2.3432503938674927,2.871717929840088,,
3.754746437072754,3.4860455989837646,3.486579179763794,9.269049167633057,
2.9973303079605103,2.2743396759033203,5.716958522796631,3.225168466567993,6.392316579818726
3.5341274738311768,2.694165587425232,,,
2.899890422821045,6.400675535202026,,,
2.998641848564148,2.3614789247512817,4.907347917556763,,
5.859837532043457,,,,
3.0896718502044678,5.834517955780029,,,
3.539656639099121,2.3389925956726074,6.129985809326172,,
4.307381629943848,4.7235846519470215,4.858595609664917,,
3.4285231828689575,2.8721020221710205,,,
2.986021637916565,5.366060972213745,5.6389055252075195,,
3.52114474773407,,,,
4.701392650604248,2.6943161487579346,4.207892894744873,3.4739638566970825,
2.986021637916565,5.5802130699157715,,,
3.1357754468917847,4.7235846519470215,,,
3.0704487562179565,8.482357025146484,5.270066976547241,,
2.9910550117492676,,,,
3.008062958717346,4.430694580078125,4.142266035079956,,
4.009036302566528,3.31246280670166,6.242180824279785,,
3.0565247535705566,5.214370012283325,,,
4.303325891494751,2.737868547439575,,,
2.9973303079605103,,,,
3.0582536458969116,2.130557656288147,5.6389055252075195,3.847626566886902,
3.768696427345276,5.834517955780029,2.9910550117492676,2.3209242820739746,
3.4793413877487183,2.775566339492798,6.099428653717041,3.5472054481506348,
3.0653600692749023,5.142166614532471,6.1839118003845215,4.929619312286377,
3.3214367628097534,,,,
3.768891453742981,3.281757950782776,2.7502055168151855,7.402579069137573,
3.4580647945404053,3.281757950782776,,,
3.1433111429214478,5.694610118865967,,,
3.4778354167938232,2.694844961166382,8.532318592071533,5.685251951217651,
3.5133079290390015,2.3207062482833862,3.957449197769165,,
3.4285231828689575,5.694610118865967,,,
3.214308500289917,5.821712493896484,4.057363271713257,,
3.478195071220398,,,,
3.4285014867782593,2.57816743850708,,,
2.5642279386520386,4.138672113418579,4.779615879058838,,
3.644264817237854,2.775634527206421,6.14009165763855,,
3.0565247535705566,5.632670640945435,4.910018444061279,,
3.4915322065353394,2.9761414527893066,,,
3.5485464334487915,2.694823384284973,6.099428653717041,,
3.547542929649353,5.14114236831665,,,
3.754746437072754,,,,
5.859837532043457,,,,
5.944673538208008,2.990638017654419,4.100054979324341,,
3.4860100746154785,3.0564016103744507,5.685251951217651,4.497548580169678,
3.0877240896224976,2.3207119703292847,,,
4.014862656593323,4.237963676452637,3.0949991941452026,6.365548610687256,
3.7481794357299805,3.0582536458969116,,,
2.899515748023987,3.533754587173462,,,
2.9969245195388794,2.8716461658477783,5.367035388946533,,
3.0661673545837402,5.632670640945435,4.838336706161499,8.553314208984375,
3.273840308189392,5.764173269271851,,,
3.273840308189392,2.5034323930740356,,,
2.9910640716552734,,,,
2.2842596769332886,4.910553455352783,3.762224316596985,,
3.532208800315857,,,,
3.478195071220398,4.727601528167725,,,
2.996809482574463,2.130557656288147,5.28810453414917,,
3.0708975791931152,3.7794063091278076,,,
3.0708975791931152,5.944673538208008,,,
3.52151358127594,2.568107485771179,5.82638692855835,,
6.391698837280273,,,,
3.441424250602722,2.5697392225265503,,,
3.197240114212036,,,,
2.9910640716552734,2.130557656288147,5.137027263641357,,
2.3397462368011475,3.597389817237854,6.331049203872681,,
6.126840829849243,,,,
3.0230132341384888,,,,
3.00484037399292,4.3029749393463135,,,
3.273840308189392,,,,
3.2818294763565063,5.3675196170806885,,,
4.932483911514282,6.325238943099976,,,
5.28635311126709,,,,
2.9146664142608643,5.944673538208008,4.7235846519470215,,
4.910553455352783,4.984946966171265,3.5338422060012817,,
2.9973303079605103,5.718221187591553,,,
2.9910640716552734,,,,
3.478195071220398,2.694823384284973,,,
3.0704487562179565,3.061237335205078,4.936535835266113,,
3.056221842765808,2.2743529081344604,5.2830657958984375,4.936450242996216,
2.9910550117492676,4.727601528167725,,,
4.40877890586853,5.140054225921631,,,
2.97657573223114,5.694610118865967,3.5358285903930664,,
5.718221187591553,,,,
3.0504887104034424,4.907347917556763,,,
3.0721466541290283,5.564112663269043,4.490054368972778,,
3.322740316390991,2.2743529081344604,5.859837532043457,4.907347917556763,
4.701392650604248,,,,
3.5341274738311768,7.083766937255859,,,
3.4778354167938232,,,,
3.089529871940613,3.685677409172058,5.851889133453369,,
2.7826420068740845,3.52114474773407,,,
6.325238943099976,3.746834397315979,4.516951322555542,,
2.899890422821045,2.130557656288147,4.082052946090698,,
3.2800943851470947,3.1112287044525146,,,
3.672676920890808,4.514704465866089,,,
3.7818683385849,3.142004132270813,2.735150456428528,,
3.004246950149536,3.0261698961257935,,,
3.3219423294067383,2.775634527206421,4.727601528167725,,
3.0706260204315186,2.574256420135498,6.343435525894165,4.731878995895386,
3.0582536458969116,4.082052946090698,,,
3.273361921310425,5.368494033813477,,,
3.0708975791931152,3.06120765209198,5.694610118865967,,
2.7823115587234497,4.310831308364868,,,
2.775566339492798,7.169771194458008,3.5316742658615112,,
3.0504887104034424,,,,
3.5341274738311768,,,,
2.9969245195388794,4.216314792633057,3.1858547925949097,,
3.2800943851470947,4.816864490509033,3.520068049430847,,
3.0565247535705566,2.1573214530944824,,,
2.9973303079605103,3.762224316596985,,,
3.547542929649353,5.718221187591553,4.910018444061279,,
3.7545493841171265,5.662939071655273,4.748234033584595,,
2.737868547439575,4.437097549438477,,,
3.754746437072754,2.1653889417648315,2.925102472305298,,
3.2728735208511353,4.727601528167725,,,
3.0565247535705566,4.138672113418579,3.9502437114715576,,
5.6869542598724365,,,,
3.2732759714126587,2.805757761001587,2.130557656288147,7.359510898590088,3.6056604385375977
6.119275093078613,4.05659556388855,,,
8.250674724578857,,,,
3.557200789451599,2.694844961166382,6.596097946166992,,
3.534073829650879,4.864296197891235,,,
3.0950645208358765,,,,
4.837038040161133,,,,
3.4109286069869995,2.3207062482833862,4.3172056674957275,4.727601528167725,
,,,,
4.701392650604248,5.6869542598724365,4.727601528167725,,
4.773966312408447,5.663782358169556,,,
2.9973303079605103,2.2831735610961914,5.800864219665527,,
3.5372047424316406,2.73783016204834,,,
3.2818294763565063,4.302389144897461,5.685251951217651,,
3.3242517709732056,5.6740264892578125,,,
3.2818294763565063,4.727601528167725,,,
3.0708975791931152,,,,
3.0878031253814697,2.3207062482833862,6.325238943099976,,
4.308302640914917,,,,
3.142004132270813,3.071552276611328,,,
,,,,
3.3143023252487183,2.7886948585510254,6.147529125213623,4.7236855030059814,
3.5204368829727173,2.951444149017334,4.3160645961761475,5.510569334030151,
3.0582536458969116,5.834517955780029,,,
2.899890422821045,2.8511394262313843,4.722007751464844,,
6.150933504104614,,,,
,,,,
3.321710705757141,2.3207119703292847,4.422083854675293,,
3.6442434787750244,,,,
3.761863350868225,4.005436420440674,3.011290192604065,,
3.2138270139694214,,,,
3.531988263130188,3.0258936882019043,5.943458080291748,,
3.04905104637146,5.6869542598724365,,,
3.4740570783615112,2.5327987670898438,5.638574123382568,,
3.431383490562439,4.355520009994507,3.1963486671447754,,
3.0504887104034424,2.130557656288147,4.7235846519470215,,
2.6998562812805176,4.8633341789245605,,,
3.0504177808761597,3.7355583906173706,4.727601528167725,,
3.520068049430847,5.821712493896484,5.6869542598724365,,
2.998641848564148,4.307568073272705,5.366060972213745,,
,,,,
3.0582536458969116,3.5568442344665527,4.727601528167725,,
5.779271364212036,3.4099955558776855,4.932483911514282,,
7.094553709030151,4.169323921203613,,,
3.0261698961257935,,,,
3.0564016103744507,3.733306884765625,,,
3.0565247535705566,2.130535364151001,5.564112663269043,,
3.4285231828689575,5.619598865509033,,,
2.986021637916565,3.20526385307312,,,
2.5785069465637207,3.762224316596985,,,
2.9910640716552734,3.7601736783981323,5.173451662063599,5.678409814834595,
3.7481794357299805,2.6943161487579346,2.9903966188430786,,
2.9910640716552734,2.1298071146011353,,,
2.9910640716552734,4.727601528167725,,,
3.0896718502044678,2.7507123947143555,5.718079566955566,4.1412248611450195,
2.9969245195388794,3.788845419883728,7.625179052352905,,
3.4285231828689575,,,,
3.061237335205078,,,,
2.9910550117492676,5.25410795211792,,,
2.8796674013137817,3.9790884256362915,,,
3.0565247535705566,,,,
3.5496232509613037,2.695976972579956,3.5485464334487915,,
3.2800943851470947,2.3397462368011475,5.619598865509033,,
2.7172244787216187,3.519837498664856,,,
3.0082114934921265,2.1298071146011353,,,
3.9476423263549805,,,,
2.9910640716552734,6.099428653717041,4.3779518604278564,,
3.321828842163086,4.936535835266113,,,
4.138672113418579,7.16394829750061,2.812347650527954,3.0875660181045532,
2.998641848564148,4.727601528167725,6.409905195236206,,
3.321828842163086,2.7188236713409424,7.883254528045654,,
3.0504887104034424,,,,
3.7882750034332275,,,,
3.7882750034332275,,,,
3.490750551223755,6.101046562194824,4.172398090362549,2.9888803958892822,
3.0504887104034424,5.214370012283325,5.389115810394287,,
3.2800943851470947,2.694844961166382,4.913875579833984,,
2.9979652166366577,4.169323921203613,,,
3.322060465812683,2.694116711616516,4.7236855030059814,,
3.095416784286499,5.427459001541138,4.078506708145142,,
3.2735941410064697,2.3209242820739746,5.942628383636475,4.721784591674805,
3.322060465812683,,,,
3.2575786113739014,,,,
3.534073829650879,4.779615879058838,,,
3.52114474773407,,,,
3.532208800315857,3.3143023252487183,4.171968221664429,,
2.699751853942871,3.747349977493286,5.793049335479736,,
3.5372047424316406,5.694610118865967,7.0833611488342285,,
3.0564016103744507,2.130557656288147,,,
3.2020848989486694,3.701814651489258,,,
3.520068049430847,4.727601528167725,,,
3.2735941410064697,2.773474931716919,8.883302688598633,4.3029749393463135,
3.746834397315979,3.0082114934921265,,,
4.837038040161133,3.5682051181793213,3.0878031253814697,4.727601528167725,
2.7706520557403564,5.796594858169556,,,
3.431383490562439,5.7758870124816895,,,
3.314242959022522,,,,
3.0504887104034424,6.095086574554443,4.938121795654297,,
5.6389055252075195,,,,
3.058238983154297,4.34454083442688,,,
3.0504887104034424,3.7513675689697266,5.86069130897522,,
3.0504887104034424,3.7733761072158813,,,
3.4778354167938232,3.2817047834396362,8.530222415924072,,
3.554433584213257,,,,
2.9973303079605103,4.3029749393463135,4.727601528167725,,
2.7817360162734985,,,,
3.011290192604065,2.158655047416687,4.7235846519470215,5.485605478286743,
2.9910640716552734,2.131255269050598,2.5697392225265503,4.907347917556763,
3.4285014867782593,3.957449197769165,,,
3.52114474773407,2.274527430534363,4.7235846519470215,,
2.320496678352356,3.3410069942474365,5.00865364074707,,
3.4508687257766724,3.0725611448287964,4.397669076919556,,
3.531988263130188,2.694823384284973,5.533576011657715,,
4.837038040161133,6.1204001903533936,,,
4.009036302566528,,,,
3.3207626342773438,3.2801960706710815,5.140054225921631,,
2.9910640716552734,4.195748805999756,4.907347917556763,,
2.9910640716552734,2.5785069465637207,4.926905870437622,,
3.2735941410064697,3.0341380834579468,2.5777993202209473,6.5205607414245605,
4.088944673538208,3.5624479055404663,,,
3.670618414878845,,,,
3.0565247535705566,5.341486215591431,,,
3.0565247535705566,,,,
3.0896718502044678,3.7855249643325806,,,
3.0504887104034424,,,,
3.52114474773407,,,,
3.0704299211502075,,,,
3.762865662574768,,,,
3.547542929649353,5.93290376663208,,,
2.998641848564148,2.2725367546081543,4.857074499130249,6.419252395629883,5.849026918411255
3.321828842163086,6.150933504104614,4.731878995895386,,
2.272848606109619,4.3029749393463135,3.011290192604065,3.9055111408233643,
3.0565247535705566,3.0110623836517334,3.7882750034332275,,
2.6978496313095093,3.569006562232971,,,
3.0708975791931152,,,,
3.466578483581543,4.913875579833984,,,
3.0565247535705566,,,,
4.009036302566528,3.281757950782776,,,
3.321710705757141,4.077704429626465,,,
3.4915322065353394,2.151355504989624,5.821712493896484,5.533576011657715,
2.775634527206421,5.322781085968018,,,
2.9910550117492676,5.718079566955566,3.7818683385849,5.392168283462524,
2.3918720483779907,2.6913355588912964,,,
2.9969245195388794,7.33074688911438,,,
3.4772770404815674,2.1635037660598755,5.368494033813477,,
3.0504887104034424,2.9075928926467896,,,
3.69130539894104,,,,
3.52151358127594,,,,
4.727601528167725,,,,
2.9973303079605103,2.91253662109375,4.750912666320801,,
3.957449197769165,4.3029749393463135,,,
3.4285014867782593,5.694610118865967,,,
3.5472054481506348,3.8706424236297607,2.3397010564804077,4.100066900253296,5.105860471725464
3.648450493812561,6.392316579818726,,,
3.7023041248321533,3.367241621017456,2.6603060960769653,,
3.763905167579651,2.694823384284973,,,
3.0504887104034424,,,,
3.0880486965179443,5.834517955780029,,,
2.5699979066848755,3.579142451286316,3.5120270252227783,8.530222415924072,
2.9973303079605103,5.2073915004730225,,,
2.9791247844696045,5.834517955780029,,,
4.486481189727783,,,,
3.004003405570984,5.368494033813477,,,
3.1676106452941895,5.28635311126709,,,
2.9984683990478516,4.430694580078125,3.8477816581726074,8.547490119934082,
5.619598865509033,5.998746871948242,,,
3.4125274419784546,,,,
3.0708975791931152,5.834517955780029,4.727601528167725,,
4.034938335418701,,,,
3.5340267419815063,2.775634527206421,,,
8.676785945892334,,,,
3.0112345218658447,5.679274559020996,,,
3.4285231828689575,8.501418590545654,,,
3.0706260204315186,3.061237335205078,5.856925010681152,,
3.061237335205078,3.8477816581726074,,,
3.1006566286087036,5.362507581710815,2.8982564210891724,,
2.9973303079605103,4.87405252456665,4.142266035079956,,
3.071552276611328,4.138672113418579,4.6608710289001465,,
3.7601736783981323,,,,
2.8511394262313843,4.727601528167725,,,
3.4285231828689575,5.786250829696655,5.366060972213745,,
3.3198004961013794,6.018756866455078,5.366060972213745,3.4109286069869995,2.775634527206421
3.52151358127594,2.783106803894043,,,
3.463150382041931,4.139789581298828,3.8477816581726074,,
2.9973303079605103,,,,
3.273840308189392,2.794144034385681,5.533576011657715,5.800864219665527,
2.339031219482422,2.588384747505188,5.28635311126709,,
3.073873281478882,2.391677737236023,3.048812985420227,,
3.008062958717346,4.437097549438477,,,
3.279966354370117,2.694823384284973,3.9768054485321045,,
4.206883907318115,3.0074301958084106,3.73364794254303,,
3.5372047424316406,,,,
3.0504887104034424,5.694610118865967,,,
3.4478906393051147,2.975109815597534,8.325603008270264,4.7235846519470215,
3.0564016103744507,,,,
3.0905758142471313,2.9260557889938354,7.1222827434539795,4.070969104766846,
3.913149118423462,,,,
,,,,
3.0582536458969116,3.539498805999756,5.044282674789429,,
3.4285231828689575,,,,
2.9910550117492676,2.053407311439514,4.142157316207886,,
3.273361921310425,5.82638692855835,,,
2.9145989418029785,5.821712493896484,8.530222415924072,,
3.0565247535705566,4.231192588806152,,,
4.497548580169678,4.85742712020874,,,
3.284054756164551,7.883254528045654,,,
3.056090831756592,,,,
2.9903966188430786,,,,
2.9910640716552734,5.458599805831909,,,
3.614962339401245,,,,
4.701392650604248,3.0489574670791626,,,
2.8477741479873657,2.783106803894043,4.484295606613159,,
3.134739398956299,3.721709966659546,,,
4.346554279327393,3.745526432991028,,,
3.3143023252487183,,,,
4.174762964248657,8.530222415924072,,,
3.491443395614624,2.694165587425232,5.694610118865967,,
3.2149457931518555,4.3029749393463135,,,
3.025962710380554,5.800212860107422,,,
3.20526385307312,6.044455289840698,,,
3.013717770576477,5.699435472488403,,,
3.474009871482849,5.821712493896484,5.790997743606567,,
3.0565247535705566,5.260768413543701,8.496259212493896,,
